corpus,name,nodes,positive_nodes,zero_fraction,positive_mean,positive_variance,variance_ratio_to_ztp,fraction_degree_1,fraction_degree_2,fraction_degree_3,max_degree,poisson_lambda,poisson_ks,poisson_bootstrap_p,poisson_aic,geometric_aic,negative_binomial_aic,cmp_aic,cmp_nu,cmp_at_bound,aic_winner,delta_aic_poisson_cmp,delta_aic_poisson_cmp_per_positive_node,ordinary_poisson_aic_all,zero_inflated_poisson_aic_all,zip_lambda,zip_pi,zip_at_zero_boundary,zip_ks,zip_bootstrap_p,hurdle_poisson_aic_all,hurdle_geometric_aic_all,hurdle_negative_binomial_aic_all,hurdle_cmp_aic_all,mixed_model_aic_winner,delta_aic_zip_hurdle_cmp,delta_aic_zip_best_full_model,delta_aic_hurdle_poisson_cmp,schema
Matched AI Lean root values,pair_37d880cd,803,730,0.09090909090909091,2.0027397260273974,0.005471945956089322,0.004595375264825871,0.0013698630136986301,0.9945205479452055,0.00410958904109589,3,1.5973005702452985,0.40406929276839615,0.005,1651.6523315026059,2028.7596199783147,1653.6529324267765,58.130729301563406,29.784320185755515,False,cmp,1593.5216022010425,2.1829063043849897,2191.1221343031075,2193.1221343031075,1.8206724782067247,0.0,True,0.3645599217638591,0.005,2142.8979038454822,2520.0051923211913,2144.898504769653,549.3763016444399,hurdle_cmp,1643.7458326586675,1643.7458326586675,1593.5216022010422,shared binary core
Matched human Lean root values,pair_3b1172ec,1800,1650,0.08333333333333333,1.9987878787878788,0.00242277318640955,0.0020433286191080817,0.0018181818181818182,0.9975757575757576,0.0006060606060606061,3,1.5919970184172647,0.4049726785524283,0.005,3723.0246573638447,4573.997590117048,3725.024812780107,64.66686606049188,33.821888913824246,False,cmp,3658.3577913033528,2.21718654018385,4889.3510646258355,4891.3510646258355,1.8322222222222222,0.0,True,0.3683183770932663,0.005,4757.634196366023,5608.607129119227,4759.634351782285,1099.2764050626702,hurdle_cmp,3792.0746595631654,3792.0746595631654,3658.357791303353,all normalized constructors
Matched human Lean root values,pair_3b1172ec,1800,1650,0.08333333333333333,1.9987878787878788,0.00242277318640955,0.0020433286191080817,0.0018181818181818182,0.9975757575757576,0.0006060606060606061,3,1.5919970184172647,0.4049726785524283,0.005,3723.0246573638447,4573.997590117048,3725.024812780107,64.66686606049188,33.821888913824246,False,cmp,3658.3577913033528,2.21718654018385,4889.3510646258355,4891.3510646258355,1.8322222222222222,0.0,True,0.3683183770932663,0.005,4757.634196366023,5608.607129119227,4759.634351782285,1099.2764050626702,hurdle_cmp,3792.0746595631654,3792.0746595631654,3658.357791303353,shared binary core
Matched AI Lean root values,pair_3b1172ec,822,727,0.11557177615571776,1.9986244841815681,0.0013736237746651558,0.0011586966664677786,0.001375515818431912,0.9986244841815681,0.0,2,1.5917776299729534,0.4054713383901789,0.005,1641.0944937590318,2016.285018475901,1643.095736187565,19.17647680809023,359.0427814335338,False,cmp,1621.9180169509416,2.230973888515738,2259.0605558710577,2261.0605558710577,1.767639902676399,0.0,True,0.3557459673698211,0.005,2231.659995493552,2606.850520210421,2233.661237922085,609.7419785426101,hurdle_cmp,1651.3185773284476,1651.3185773284476,1621.9180169509418,all normalized constructors
Matched AI Lean root values,pair_3b1172ec,822,727,0.11557177615571776,1.9986244841815681,0.0013736237746651558,0.0011586966664677786,0.001375515818431912,0.9986244841815681,0.0,2,1.5917776299729534,0.4054713383901789,0.005,1641.0944937590318,2016.285018475901,1643.095736187565,19.17647680809023,359.0427814335338,False,cmp,1621.9180169509416,2.230973888515738,2259.0605558710577,2261.0605558710577,1.767639902676399,0.0,True,0.3557459673698211,0.005,2231.659995493552,2606.850520210421,2233.661237922085,609.7419785426101,hurdle_cmp,1651.3185773284476,1651.3185773284476,1621.9180169509418,shared binary core
Matched human Lean root values,pair_3b470502,2763,2502,0.09446254071661238,2.001199040767386,0.003595684603396419,0.0030246816767007527,0.001199040767386091,0.9964028776978417,0.002398081534772182,3,1.5952334868494196,0.40476651315057643,0.005,5650.802969060033,6943.174068643662,5652.849198706701,134.72202548518544,31.450589445648912,False,cmp,5516.080943574848,2.2046686425159265,7540.01080341365,7542.01080341365,1.8121606948968512,0.0,True,0.3636800888042204,0.005,7381.019146065997,8673.390245649627,7383.065375712665,1864.9382024911495,hurdle_cmp,5677.072600922501,5677.072600922501,5516.080943574848,all normalized constructors
Matched human Lean root values,pair_3b470502,2763,2502,0.09446254071661238,2.001199040767386,0.003595684603396419,0.0030246816767007527,0.001199040767386091,0.9964028776978417,0.002398081534772182,3,1.5952334868494196,0.40476651315057643,0.005,5650.802969060033,6943.174068643662,5652.849198706701,134.72202548518544,31.450589445648912,False,cmp,5516.080943574848,2.2046686425159265,7540.01080341365,7542.01080341365,1.8121606948968512,0.0,True,0.3636800888042204,0.005,7381.019146065997,8673.390245649627,7383.065375712665,1864.9382024911495,hurdle_cmp,5677.072600922501,5677.072600922501,5516.080943574848,shared binary core
Matched AI Lean root values,pair_3b470502,2717,2457,0.09569377990430622,2.000814000814001,0.003255340658678063,0.002739519336786109,0.001221001221001221,0.9967439967439967,0.002035002035002035,3,1.594716775843897,0.40487622374909865,0.005,5548.054215200615,6817.0222655957095,5550.056281218028,122.19501492686686,31.81234296021815,False,cmp,5425.859200273748,2.2083269028383183,7416.9023051707245,7418.9023051707245,1.8093485461906516,0.0,True,0.3632631833702493,0.005,7264.5729261262395,8533.540976521335,7266.574992143653,1838.713725852492,hurdle_cmp,5580.188579318233,5580.188579318233,5425.859200273748,all normalized constructors
Matched AI Lean root values,pair_3b470502,2717,2457,0.09569377990430622,2.000814000814001,0.003255340658678063,0.002739519336786109,0.001221001221001221,0.9967439967439967,0.002035002035002035,3,1.594716775843897,0.40487622374909865,0.005,5548.054215200615,6817.0222655957095,5550.056281218028,122.19501492686686,31.81234296021815,False,cmp,5425.859200273748,2.2083269028383183,7416.9023051707245,7418.9023051707245,1.8093485461906516,0.0,True,0.3632631833702493,0.005,7264.5729261262395,8533.540976521335,7266.574992143653,1838.713725852492,hurdle_cmp,5580.188579318233,5580.188579318233,5425.859200273748,shared binary core
Matched human Lean root values,pair_3cca9874,1365,1183,0.13333333333333333,1.9991546914623837,0.004225828141557382,0.0035625879967161422,0.00253592561284869,0.9957734573119188,0.0016906170752324597,3,1.592489503818512,0.40412926203101884,0.005,2671.100248279404,3280.5857412155474,2673.106888972633,75.37266469831229,30.462255920417284,False,cmp,2595.7275835810915,2.1941906877270427,3772.5021989341594,3774.5021989341594,1.7326007326007327,0.0,True,0.3476580915384603,0.005,3745.1015438106215,4354.587036746765,3747.1081845038507,1149.3739602295298,hurdle_cmp,2625.1282387046294,2625.1282387046294,2595.7275835810915,all normalized constructors
Matched human Lean root values,pair_3cca9874,1365,1183,0.13333333333333333,1.9991546914623837,0.004225828141557382,0.0035625879967161422,0.00253592561284869,0.9957734573119188,0.0016906170752324597,3,1.592489503818512,0.40412926203101884,0.005,2671.100248279404,3280.5857412155474,2673.106888972633,75.37266469831229,30.462255920417284,False,cmp,2595.7275835810915,2.1941906877270427,3772.5021989341594,3774.5021989341594,1.7326007326007327,0.0,True,0.3476580915384603,0.005,3745.1015438106215,4354.587036746765,3747.1081845038507,1149.3739602295298,hurdle_cmp,2625.1282387046294,2625.1282387046294,2595.7275835810915,shared binary core
Matched AI Lean root values,pair_3cca9874,2125,1999,0.059294117647058824,2.0,0.002001000500250125,0.0016854099764345594,0.0010005002501250625,0.9979989994997499,0.0010005002501250625,3,1.5936242600400345,0.4053752397098363,0.005,4511.820349130729,5544.404855757322,4513.856736323521,67.25003211040166,34.061011302993286,False,cmp,4444.570317020327,2.2233968569386326,5717.172908431276,5719.172908431276,1.8814117647058823,0.0,True,0.37881935219294016,0.005,5470.158871020055,6502.743377646649,5472.195258212847,1025.588553999728,hurdle_cmp,4693.584354431548,4693.584354431548,4444.570317020327,all normalized constructors
Matched AI Lean root values,pair_3cca9874,2125,1999,0.059294117647058824,2.0,0.002001000500250125,0.0016854099764345594,0.0010005002501250625,0.9979989994997499,0.0010005002501250625,3,1.5936242600400345,0.4053752397098363,0.005,4511.820349130729,5544.404855757322,4513.856736323521,67.25003211040166,34.061011302993286,False,cmp,4444.570317020327,2.2233968569386326,5717.172908431276,5719.172908431276,1.8814117647058823,0.0,True,0.37881935219294016,0.005,5470.158871020055,6502.743377646649,5472.195258212847,1025.588553999728,hurdle_cmp,4693.584354431548,4693.584354431548,4444.570317020327,shared binary core
Matched human Lean root values,pair_3da844f5,5538,5344,0.03503069700252799,1.999625748502994,0.0003741114328229768,0.0003152349509504009,0.00037425149700598805,0.999625748502994,0.0,2,1.5931218863504975,0.40612961065548653,0.005,12053.023152031683,14815.941168605606,12055.929893454686,39.56158154224977,376.1047236909307,False,cmp,12013.461570489433,2.248027988489789,14731.746462430761,14733.746462430761,1.9295774647887325,0.0,True,0.39001076273193636,0.005,13736.540272604883,16499.45828917881,13739.447014027886,1723.0787021154501,hurdle_cmp,13010.667760315311,13010.667760315311,12013.461570489433,all normalized constructors
Matched human Lean root values,pair_3da844f5,5538,5344,0.03503069700252799,1.999625748502994,0.0003741114328229768,0.0003152349509504009,0.00037425149700598805,0.999625748502994,0.0,2,1.5931218863504975,0.40612961065548653,0.005,12053.023152031683,14815.941168605606,12055.929893454686,39.56158154224977,376.1047236909307,False,cmp,12013.461570489433,2.248027988489789,14731.746462430761,14733.746462430761,1.9295774647887325,0.0,True,0.39001076273193636,0.005,13736.540272604883,16499.45828917881,13739.447014027886,1723.0787021154501,hurdle_cmp,13010.667760315311,13010.667760315311,12013.461570489433,shared binary core
Matched AI Lean root values,pair_3da844f5,7055,6855,0.028348688873139617,1.999708242159008,0.0002916727183541964,0.00024574834830512374,0.00029175784099197665,0.999708242159008,0.0,2,1.5932326248766968,0.4061838594413152,0.005,15460.67107313363,19005.322810431055,15462.671769126531,40.557762074284256,345.36545395813795,False,cmp,15420.113311059346,2.2494694837431575,18707.388655867457,18709.388655867457,1.9430191353649893,0.0,True,0.39301636061743495,0.005,17282.21678533193,20826.868522629356,17284.21748132483,1862.1034742725851,hurdle_cmp,16847.28518159487,16847.28518159487,15420.113311059344,all normalized constructors
Matched AI Lean root values,pair_3da844f5,7055,6855,0.028348688873139617,1.999708242159008,0.0002916727183541964,0.00024574834830512374,0.00029175784099197665,0.999708242159008,0.0,2,1.5932326248766968,0.4061838594413152,0.005,15460.67107313363,19005.322810431055,15462.671769126531,40.557762074284256,345.36545395813795,False,cmp,15420.113311059346,2.2494694837431575,18707.388655867457,18709.388655867457,1.9430191353649893,0.0,True,0.39301636061743495,0.005,17282.21678533193,20826.868522629356,17284.21748132483,1862.1034742725851,hurdle_cmp,16847.28518159487,16847.28518159487,15420.113311059344,shared binary core
Matched human Lean root values,pair_3db79af4,30063,28045,0.06712570269101553,2.0000713139597077,0.0002139367934419891,0.0001801816264419999,7.131395970761276e-05,0.9997860581208772,0.00014262791941522553,3,1.5937199828013988,0.4062800171985971,0.005,63253.98937251745,77762.02323262549,63256.03080700757,125.03456039121374,45.38776087005739,False,cmp,63128.954812126234,2.2509878699278385,81101.70297804082,81103.70297804082,1.8658151215780194,0.0,True,0.3763499826942687,0.005,78055.38855446488,92563.42241457292,78057.429988955,14926.433742338646,hurdle_cmp,66177.26923570217,66177.26923570217,63128.954812126234,all normalized constructors
Matched human Lean root values,pair_3db79af4,30063,28045,0.06712570269101553,2.0000713139597077,0.0002139367934419891,0.0001801816264419999,7.131395970761276e-05,0.9997860581208772,0.00014262791941522553,3,1.5937199828013988,0.4062800171985971,0.005,63253.98937251745,77762.02323262549,63256.03080700757,125.03456039121374,45.38776087005739,False,cmp,63128.954812126234,2.2509878699278385,81101.70297804082,81103.70297804082,1.8658151215780194,0.0,True,0.3763499826942687,0.005,78055.38855446488,92563.42241457292,78057.429988955,14926.433742338646,hurdle_cmp,66177.26923570217,66177.26923570217,63128.954812126234,shared binary core
Matched AI Lean root values,pair_3db79af4,30108,28084,0.06722465789823302,2.0000712149266486,0.00028485463502872467,0.0002399100037217879,0.00010682238997293833,0.9997151402934055,0.00017803731662156388,3,1.5937198498731644,0.4062445426635075,0.005,63342.75415035384,77870.15419289186,63345.36003783595,161.1989528387785,43.844396706444094,False,cmp,63181.55519751506,2.2497349094685606,81227.20522543759,81229.20522543759,1.8656171117311013,0.0,True,0.37627509552384397,0.005,78181.98270113271,92709.38274367075,78184.58858861483,15000.427503617662,hurdle_cmp,66228.77772181993,66228.77772181993,63181.55519751505,all normalized constructors
Matched AI Lean root values,pair_3db79af4,30108,28084,0.06722465789823302,2.0000712149266486,0.00028485463502872467,0.0002399100037217879,0.00010682238997293833,0.9997151402934055,0.00017803731662156388,3,1.5937198498731644,0.4062445426635075,0.005,63342.75415035384,77870.15419289186,63345.36003783595,161.1989528387785,43.844396706444094,False,cmp,63181.55519751506,2.2497349094685606,81227.20522543759,81229.20522543759,1.8656171117311013,0.0,True,0.37627509552384397,0.005,78181.98270113271,92709.38274367075,78184.58858861483,15000.427503617662,hurdle_cmp,66228.77772181993,66228.77772181993,63181.55519751505,shared binary core
Matched human Lean root values,pair_3e5837da,2040,1855,0.09068627450980392,1.9994609164420485,0.0005387929468690287,0.00045408001681665114,0.0005390835579514825,0.9994609164420485,0.0,2,1.5929006112914614,0.40602122159263176,0.005,4184.991094330314,5143.76551577922,4186.996216717233,21.050740771228448,373.3447945551096,False,cmp,4163.940353559085,2.2447117808943857,5555.616689864721,5557.616689864721,1.8181372549019608,0.0,True,0.3662856765812482,0.005,5427.811885947346,6386.586307396252,5429.817008334266,1263.8715323882607,hurdle_cmp,4293.74515747646,4293.74515747646,4163.940353559085,all normalized constructors
Matched human Lean root values,pair_3e5837da,2040,1855,0.09068627450980392,1.9994609164420485,0.0005387929468690287,0.00045408001681665114,0.0005390835579514825,0.9994609164420485,0.0,2,1.5929006112914614,0.40602122159263176,0.005,4184.991094330314,5143.76551577922,4186.996216717233,21.050740771228448,373.3447945551096,False,cmp,4163.940353559085,2.2447117808943857,5555.616689864721,5557.616689864721,1.8181372549019608,0.0,True,0.3662856765812482,0.005,5427.811885947346,6386.586307396252,5429.817008334266,1263.8715323882607,hurdle_cmp,4293.74515747646,4293.74515747646,4163.940353559085,shared binary core
Matched AI Lean root values,pair_3e5837da,6141,5932,0.03403354502524019,2.0013486176668915,0.0016839533140028439,0.0014163098887722502,0.00016857720836142953,0.9983142279163857,0.0015171948752528658,3,1.5954342015893803,0.405745838869146,0.005,13390.929190921981,16460.081264379354,13392.931942473348,158.19542504969286,37.42773309794072,False,cmp,13232.733765872288,2.2307373172407767,16335.958634447703,16337.958634447703,1.933235629376323,0.0,True,0.39018212692830395,0.005,15216.744888663563,18285.896962120936,15218.74764021493,1984.0111227912744,hurdle_cmp,14353.947511656428,14353.947511656428,13232.733765872288,all normalized constructors
Matched AI Lean root values,pair_3e5837da,6141,5932,0.03403354502524019,2.0013486176668915,0.0016839533140028439,0.0014163098887722502,0.00016857720836142953,0.9983142279163857,0.0015171948752528658,3,1.5954342015893803,0.405745838869146,0.005,13390.929190921981,16460.081264379354,13392.931942473348,158.19542504969286,37.42773309794072,False,cmp,13232.733765872288,2.2307373172407767,16335.958634447703,16337.958634447703,1.933235629376323,0.0,True,0.39018212692830395,0.005,15216.744888663563,18285.896962120936,15218.74764021493,1984.0111227912744,hurdle_cmp,14353.947511656428,14353.947511656428,13232.733765872288,shared binary core
Matched human Lean root values,pair_3e7604ad,3456,3196,0.07523148148148148,2.0003128911138925,0.0009385754408279438,0.0007902805201709671,0.00031289111389236547,0.9990613266583229,0.0006257822277847309,3,1.5940442332679328,0.40595576673206324,0.005,7211.780907076381,8864.579694218373,7214.485574381653,55.642526262032334,38.0903866589977,False,cmp,7156.138380814348,2.23909210914091,9357.04129521693,9359.04129521693,1.8498263888888888,0.0,True,0.3726555941950996,0.005,9059.047339366254,10711.846126508246,9061.752006671526,1902.9089585519057,hurdle_cmp,7456.132336665024,7456.132336665024,7156.138380814348,all normalized constructors
Matched human Lean root values,pair_3e7604ad,3456,3196,0.07523148148148148,2.0003128911138925,0.0009385754408279438,0.0007902805201709671,0.00031289111389236547,0.9990613266583229,0.0006257822277847309,3,1.5940442332679328,0.40595576673206324,0.005,7211.780907076381,8864.579694218373,7214.485574381653,55.642526262032334,38.0903866589977,False,cmp,7156.138380814348,2.23909210914091,9357.04129521693,9359.04129521693,1.8498263888888888,0.0,True,0.3726555941950996,0.005,9059.047339366254,10711.846126508246,9061.752006671526,1902.9089585519057,hurdle_cmp,7456.132336665024,7456.132336665024,7156.138380814348,shared binary core
Matched AI Lean root values,pair_3e7604ad,3329,3085,0.07329528386902974,2.0009724473257697,0.0016197998891483603,0.0013629040355524178,0.00032414910858995135,0.9983792544570502,0.0012965964343598054,3,1.5949294115126362,0.40571888670453965,0.005,6963.978938834235,8559.593633230934,6965.981991439996,83.24460667802487,36.20295387481433,False,cmp,6880.73433215621,2.23038390021271,9008.305397429307,9010.305397429307,1.8543106037849204,0.0,True,0.37327758546004985,0.005,8710.911595451027,10306.526289847725,8712.914648056787,1830.1772632948162,hurdle_cmp,7180.128134134491,7180.128134134491,6880.734332156211,all normalized constructors
Matched AI Lean root values,pair_3e7604ad,3329,3085,0.07329528386902974,2.0009724473257697,0.0016197998891483603,0.0013629040355524178,0.00032414910858995135,0.9983792544570502,0.0012965964343598054,3,1.5949294115126362,0.40571888670453965,0.005,6963.978938834235,8559.593633230934,6965.981991439996,83.24460667802487,36.20295387481433,False,cmp,6880.73433215621,2.23038390021271,9008.305397429307,9010.305397429307,1.8543106037849204,0.0,True,0.37327758546004985,0.005,8710.911595451027,10306.526289847725,8712.914648056787,1830.1772632948162,hurdle_cmp,7180.128134134491,7180.128134134491,6880.734332156211,shared binary core
Matched human Lean root values,pair_40400f26,3235,2965,0.08346213292117466,2.0013490725126477,0.0033708612849745042,0.0028351034421729483,0.001011804384485666,0.9966273187183811,0.002360876897133221,3,1.5954348119285773,0.4049024561995807,0.005,6696.236692612798,8228.268042558972,6698.240299785702,150.02446903620148,31.909016287415838,False,cmp,6546.212223576596,2.207828743196154,8791.629729086158,8793.629729086158,1.8343122102009273,0.0,True,0.36831626636907977,0.005,8556.063046832405,10088.094396778579,8558.066654005308,2009.8508232558079,hurdle_cmp,6783.778905830351,6783.778905830351,6546.212223576597,all normalized constructors
Matched human Lean root values,pair_40400f26,3235,2965,0.08346213292117466,2.0013490725126477,0.0033708612849745042,0.0028351034421729483,0.001011804384485666,0.9966273187183811,0.002360876897133221,3,1.5954348119285773,0.4049024561995807,0.005,6696.236692612798,8228.268042558972,6698.240299785702,150.02446903620148,31.909016287415838,False,cmp,6546.212223576596,2.207828743196154,8791.629729086158,8793.629729086158,1.8343122102009273,0.0,True,0.36831626636907977,0.005,8556.063046832405,10088.094396778579,8558.066654005308,2009.8508232558079,hurdle_cmp,6783.778905830351,6783.778905830351,6546.212223576597,shared binary core
Matched AI Lean root values,pair_40400f26,357,289,0.19047619047619047,2.0034602076124566,0.01036864980064894,0.008700928417057533,0.0034602076124567475,0.9896193771626297,0.006920415224913495,3,1.5982669596324368,0.4017330403675587,0.005,655.8337841653236,804.6627079718412,657.8429111519013,41.19473616855976,26.189295349377158,False,cmp,614.6390479967638,2.12677871279157,1003.6769914284945,1005.6769914284945,1.6218487394957983,0.0,True,0.3246247921446279,0.005,1005.4894587230496,1154.3183825295673,1007.4985857096273,390.85041072628576,hurdle_cmp,614.8265807022087,614.8265807022087,614.6390479967638,all normalized constructors
Matched AI Lean root values,pair_40400f26,357,289,0.19047619047619047,2.0034602076124566,0.01036864980064894,0.008700928417057533,0.0034602076124567475,0.9896193771626297,0.006920415224913495,3,1.5982669596324368,0.4017330403675587,0.005,655.8337841653236,804.6627079718412,657.8429111519013,41.19473616855976,26.189295349377158,False,cmp,614.6390479967638,2.12677871279157,1003.6769914284945,1005.6769914284945,1.6218487394957983,0.0,True,0.3246247921446279,0.005,1005.4894587230496,1154.3183825295673,1007.4985857096273,390.85041072628576,hurdle_cmp,614.8265807022087,614.8265807022087,614.6390479967638,shared binary core
Matched human Lean root values,pair_412ad836,208,172,0.17307692307692307,1.994186046511628,0.005780151433207135,0.004899188555220075,0.005813953488372093,0.9941860465116279,0.0,2,1.585814958250491,0.40255713477276084,0.005,389.4398395924171,477.4960504080973,391.4471861595538,16.289163699912024,399.3775466963433,False,cmp,373.1506758925051,2.1694806737936343,581.9243716707706,583.9243716707706,1.6490384615384615,0.0,True,0.33135239472428046,0.005,583.1042171554976,671.1604279711778,585.1115637226343,209.95354126299253,hurdle_cmp,373.97083040777807,373.97083040777807,373.1506758925051,all normalized constructors
Matched human Lean root values,pair_412ad836,208,172,0.17307692307692307,1.994186046511628,0.005780151433207135,0.004899188555220075,0.005813953488372093,0.9941860465116279,0.0,2,1.585814958250491,0.40255713477276084,0.005,389.4398395924171,477.4960504080973,391.4471861595538,16.289163699912024,399.3775466963433,False,cmp,373.1506758925051,2.1694806737936343,581.9243716707706,583.9243716707706,1.6490384615384615,0.0,True,0.33135239472428046,0.005,583.1042171554976,671.1604279711778,585.1115637226343,209.95354126299253,hurdle_cmp,373.97083040777807,373.97083040777807,373.1506758925051,shared binary core
Matched AI Lean root values,pair_412ad836,208,172,0.17307692307692307,1.994186046511628,0.005780151433207135,0.004899188555220075,0.005813953488372093,0.9941860465116279,0.0,2,1.585814958250491,0.40255713477276084,0.005,389.4398395924171,477.4960504080973,391.4471861595538,16.289163699912024,399.3775466963433,False,cmp,373.1506758925051,2.1694806737936343,581.9243716707706,583.9243716707706,1.6490384615384615,0.0,True,0.33135239472428046,0.005,583.1042171554976,671.1604279711778,585.1115637226343,209.95354126299253,hurdle_cmp,373.97083040777807,373.97083040777807,373.1506758925051,all normalized constructors
Matched AI Lean root values,pair_412ad836,208,172,0.17307692307692307,1.994186046511628,0.005780151433207135,0.004899188555220075,0.005813953488372093,0.9941860465116279,0.0,2,1.585814958250491,0.40255713477276084,0.005,389.4398395924171,477.4960504080973,391.4471861595538,16.289163699912024,399.3775466963433,False,cmp,373.1506758925051,2.1694806737936343,581.9243716707706,583.9243716707706,1.6490384615384615,0.0,True,0.33135239472428046,0.005,583.1042171554976,671.1604279711778,585.1115637226343,209.95354126299253,hurdle_cmp,373.97083040777807,373.97083040777807,373.1506758925051,shared binary core
Matched human Lean root values,pair_43cbe160,12066,11791,0.022791314437261727,2.0007632940378253,0.0011019532146263739,0.0009273950491796797,0.00016962089729454668,0.9988974641675854,0.0009329149351200068,3,1.5946487255400372,0.4059449476004893,0.005,26606.382782122193,32706.066839666477,26608.386913983384,218.21176434855442,38.61480316304725,False,cmp,26388.17101777364,2.237992622998358,31916.903422316216,31918.903422316216,1.9551632686888778,0.0,True,0.39532077497582085,0.005,29231.823673537532,35331.507731081816,29233.827805398723,2843.652655763892,hurdle_cmp,29075.250766552323,29075.250766552323,26388.17101777364,all normalized constructors
Matched human Lean root values,pair_43cbe160,12066,11791,0.022791314437261727,2.0007632940378253,0.0011019532146263739,0.0009273950491796797,0.00016962089729454668,0.9988974641675854,0.0009329149351200068,3,1.5946487255400372,0.4059449476004893,0.005,26606.382782122193,32706.066839666477,26608.386913983384,218.21176434855442,38.61480316304725,False,cmp,26388.17101777364,2.237992622998358,31916.903422316216,31918.903422316216,1.9551632686888778,0.0,True,0.39532077497582085,0.005,29231.823673537532,35331.507731081816,29233.827805398723,2843.652655763892,hurdle_cmp,29075.250766552323,29075.250766552323,26388.17101777364,shared binary core
Matched AI Lean root values,pair_43cbe160,7963,7740,0.028004520909205074,2.001421188630491,0.0019359647190005942,0.0016281401872187899,0.00025839793281653745,0.998062015503876,0.0016795865633074936,3,1.595531580820245,0.4056312098774256,0.005,17472.981810927224,21477.078137120545,17475.105415792863,233.13434976048302,36.12234196046207,False,cmp,17239.84746116674,2.2273704730189587,21122.6325446779,21124.6325446779,1.9453723471053623,0.0,True,0.3927381460568249,0.005,19509.301313431275,23513.397639624596,19511.424918296914,2269.4538522645335,hurdle_cmp,18855.178692413367,18855.178692413367,17239.84746116674,all normalized constructors
Matched AI Lean root values,pair_43cbe160,7963,7740,0.028004520909205074,2.001421188630491,0.0019359647190005942,0.0016281401872187899,0.00025839793281653745,0.998062015503876,0.0016795865633074936,3,1.595531580820245,0.4056312098774256,0.005,17472.981810927224,21477.078137120545,17475.105415792863,233.13434976048302,36.12234196046207,False,cmp,17239.84746116674,2.2273704730189587,21122.6325446779,21124.6325446779,1.9453723471053623,0.0,True,0.3927381460568249,0.005,19509.301313431275,23513.397639624596,19511.424918296914,2269.4538522645335,hurdle_cmp,18855.178692413367,18855.178692413367,17239.84746116674,shared binary core
Matched human Lean root values,pair_44418174,3092,2847,0.07923673997412678,2.0007024938531788,0.0014044942087438155,0.0011820884557516992,0.00035124692658939234,0.9985950122936424,0.001053740779768177,3,1.5945671284564127,0.4057841184701727,0.005,6425.971017040428,7898.331978691691,6428.001744307939,69.0348725564254,36.51760370791685,False,cmp,6356.936144484002,2.232854283275027,8386.088099243003,8388.088099243003,1.8421733505821474,0.0,True,0.37084654467791694,0.005,8140.328388542387,9612.68935019365,8142.359115809898,1783.3922440583844,hurdle_cmp,6604.695855184618,6604.695855184618,6356.936144484002,all normalized constructors
Matched human Lean root values,pair_44418174,3092,2847,0.07923673997412678,2.0007024938531788,0.0014044942087438155,0.0011820884557516992,0.00035124692658939234,0.9985950122936424,0.001053740779768177,3,1.5945671284564127,0.4057841184701727,0.005,6425.971017040428,7898.331978691691,6428.001744307939,69.0348725564254,36.51760370791685,False,cmp,6356.936144484002,2.232854283275027,8386.088099243003,8388.088099243003,1.8421733505821474,0.0,True,0.37084654467791694,0.005,8140.328388542387,9612.68935019365,8142.359115809898,1783.3922440583844,hurdle_cmp,6604.695855184618,6604.695855184618,6356.936144484002,shared binary core
Matched AI Lean root values,pair_44418174,3019,2783,0.07817157999337529,2.000359324469996,0.001077844295914482,0.0009074995445882748,0.00035932446999640676,0.9989220265900107,0.0007186489399928135,3,1.594106555094328,0.40589344490566776,0.005,6280.372175713428,7719.500528724468,6282.88755537701,54.81188482744619,37.40706374000528,False,cmp,6225.560290885982,2.2369961519532815,8183.8294103109765,8185.8294103109765,1.843988075521696,0.0,True,0.37137432417126015,0.005,7938.480034658125,9377.608387669165,7940.995414321707,1712.919743772143,hurdle_cmp,6472.909666538833,6472.909666538833,6225.560290885982,all normalized constructors
Matched AI Lean root values,pair_44418174,3019,2783,0.07817157999337529,2.000359324469996,0.001077844295914482,0.0009074995445882748,0.00035932446999640676,0.9989220265900107,0.0007186489399928135,3,1.594106555094328,0.40589344490566776,0.005,6280.372175713428,7719.500528724468,6282.88755537701,54.81188482744619,37.40706374000528,False,cmp,6225.560290885982,2.2369961519532815,8183.8294103109765,8185.8294103109765,1.843988075521696,0.0,True,0.37137432417126015,0.005,7938.480034658125,9377.608387669165,7940.995414321707,1712.919743772143,hurdle_cmp,6472.909666538833,6472.909666538833,6225.560290885982,shared binary core
Matched human Lean root values,pair_4453d7a8,1084,971,0.10424354243542436,1.9989701338825954,0.001028805493184959,0.0008675078622249687,0.0010298661174047373,0.9989701338825953,0.0,2,1.5922417207468904,0.4056985470182961,0.005,2191.370138443511,2692.796839735334,2193.450987143161,19.755622716678772,368.52497472182733,False,cmp,2171.6145157268325,2.236472209811362,2967.2642829466104,2969.2642829466104,1.790590405904059,0.0,True,0.3604763967571205,0.005,2918.150268567884,3419.5769698597064,2920.2311172675336,746.5357528410512,hurdle_cmp,2222.728530105559,2222.728530105559,2171.6145157268325,all normalized constructors
