corpus,name,nodes,positive_nodes,zero_fraction,positive_mean,positive_variance,variance_ratio_to_ztp,fraction_degree_1,fraction_degree_2,fraction_degree_3,max_degree,poisson_lambda,poisson_ks,poisson_bootstrap_p,poisson_aic,geometric_aic,negative_binomial_aic,cmp_aic,cmp_nu,cmp_at_bound,aic_winner,delta_aic_poisson_cmp,delta_aic_poisson_cmp_per_positive_node,ordinary_poisson_aic_all,zero_inflated_poisson_aic_all,zip_lambda,zip_pi,zip_at_zero_boundary,zip_ks,zip_bootstrap_p,hurdle_poisson_aic_all,hurdle_geometric_aic_all,hurdle_negative_binomial_aic_all,hurdle_cmp_aic_all,mixed_model_aic_winner,delta_aic_zip_hurdle_cmp,delta_aic_zip_best_full_model,delta_aic_hurdle_poisson_cmp
Matched AI Lean term0,pair_1e4638c2,4710,4492,0.04628450106157112,2.001558325912734,0.002891605458283807,0.0024314725552983777,0.0006678539626001781,0.9971059661620659,0.002226179875333927,3,1.5957155937466545,0.4051748782034748,0.005,10143.759073459843,12466.167150934045,10145.759939744048,195.98035512346542,33.08087591654492,False,cmp,9947.778718336378,2.214554478703557,12603.034242344518,12605.034242344518,1.9089171974522292,0.0,True,0.3842988131256395,0.005,11911.315058051096,14233.723135525297,11913.3159243353,1963.536339714717,hurdle_cmp,10641.4979026298,10641.4979026298,9947.778718336378
Matched human Lean term0,pair_1e6ca847,3402,3187,0.06319811875367431,2.0,0.0025101976780671476,0.0021142984266662593,0.0012550988390335738,0.9974898023219329,0.0012550988390335738,3,1.5936242600400345,0.40512064112092777,0.005,7192.651716603468,8838.240257778183,7194.695222486394,126.86855761948391,32.94005653623931,False,cmp,7065.783158983984,2.2170640599259444,9167.357121424198,9169.357121424198,1.8736037624926514,0.0,True,0.3769232376779406,0.005,8798.205201603781,10443.793742778496,8800.24870748671,1732.422042619798,hurdle_cmp,7436.9350788044,7436.9350788044,7065.783158983983
Matched AI Lean term0,pair_1e6ca847,706,641,0.09206798866855524,2.004680187207488,0.007778407860183361,0.006518776252300847,0.0015600624024961,0.9921996879875195,0.0062402496099844,3,1.5999029600690138,0.4032171647359742,0.005,1452.1951484755966,1783.3812501416464,1454.1952274043888,67.50085046252934,28.42194723222842,False,cmp,1384.6942980130673,2.160209513280916,1928.8474766473541,1930.8474766473541,1.820113314447592,0.0,True,0.36339478428067185,0.005,1888.0977549573226,2219.2838566233722,1890.0978338861148,503.40345694425537,hurdle_cmp,1427.4440197030988,1427.4440197030988,1384.6942980130673
Matched human Lean term0,pair_1eac5349,4718,4433,0.060406952098346754,1.9981953530340628,0.00360603718120291,0.0030432184913420277,0.0027069704489059328,0.9963907060681254,0.0009023234829686443,3,1.591201399452192,0.40428698313296074,0.005,9999.01803172472,12281.788225691762,10001.858410482526,233.91268668160774,31.85289355737483,False,cmp,9765.105345043112,2.202820966623756,12695.649658503373,12697.649658503373,1.877490462060195,0.0,True,0.37722943428918,0.005,12153.23564517641,14436.005839143452,12156.076023934216,2388.130300133298,hurdle_cmp,10309.519358370075,10309.519358370075,9765.105345043112
Matched AI Lean term0,pair_1eac5349,7136,6855,0.03937780269058296,2.00072939460248,0.0018958939499617218,0.0015956274371685508,0.0005835156819839533,0.9981035740335521,0.001312910284463895,3,1.594603230836943,0.4055426480835487,0.005,15471.146774526544,19015.025339937532,15473.153112898499,208.98600806307513,34.721012216175644,False,cmp,15262.160766463468,2.2264275370479165,19028.223779690125,19030.223779690125,1.921945067264574,0.0,True,0.3876067357962006,0.005,17841.752231126644,21385.630796537633,17843.7585694986,2579.591464663176,hurdle_cmp,16450.63231502695,16450.63231502695,15262.160766463468
Matched human Lean term0,pair_2000cc20,4537,4317,0.048490191756667404,1.9993050729673385,0.0016210134859629404,0.001366375382164953,0.0011582117211026176,0.9983785035904563,0.000463284688441047,3,1.5926913948922519,0.40545546635397983,0.005,9738.071630948685,11967.105588072887,9740.075774487668,116.30609954340616,35.6006599785546,False,cmp,9621.765531405279,2.22880832323495,12145.000675247255,12147.000675247255,1.9023583865990743,0.0,True,0.3834869213715437,0.005,11500.840296598462,13729.874253722664,11502.844440137445,1879.0747651931829,hurdle_cmp,10267.925910054071,10267.925910054071,9621.765531405279
Matched AI Lean term0,pair_2000cc20,4460,4262,0.04439461883408072,2.0,0.0014077897700610043,0.0011857582858608698,0.0007038948850305022,0.998592210229939,0.0007038948850305022,3,1.5936242600400345,0.40567184507493087,0.005,9616.209658498643,11818.773134185947,9618.277437501441,103.09812772844452,35.798167353403265,False,cmp,9513.111530770198,2.232076849077944,11918.199864753044,11920.199864753044,1.9112107623318386,0.0,True,0.3855043149986438,0.005,11238.68273676788,13441.246212455184,11240.750515770678,1725.571205997681,hurdle_cmp,10194.628658755362,10194.628658755362,9513.111530770198
Matched human Lean term0,pair_204207d6,3480,3302,0.051149425287356325,2.000908540278619,0.002119101871339837,0.001783140643274484,0.0006056935190793458,0.9978800726832223,0.0015142337976983646,3,1.5948436490230535,0.4054591977364824,0.005,7454.174258562943,9161.245481727456,7456.237482214231,112.5501537003729,34.275984011227884,False,cmp,7341.62410486257,2.2233870699159812,9330.296480742636,9332.296480742636,1.8985632183908046,0.0,True,0.38243330188817803,0.005,8861.299765061456,10568.370988225968,8863.362988712744,1519.675660198886,hurdle_cmp,7812.620820543751,7812.620820543751,7341.624104862571
Matched AI Lean term0,pair_204207d6,3307,3117,0.05745388569700635,1.999358357394931,0.0006412308998363371,0.0005404716420960296,0.0006416426050689766,0.9993583573949311,0.0,2,1.5927629289113643,0.4059537858784938,0.005,7030.632489157398,8641.385816650623,7032.635720669345,37.40463283704594,344.06647620356546,False,cmp,6993.227856320352,2.243576469785163,8886.42011426304,8888.42011426304,1.8844874508618084,0.0,True,0.3801148810860716,0.005,8487.074573328411,10097.827900821638,8489.077804840359,1493.8467170080594,hurdle_cmp,7394.5733972549815,7394.5733972549815,6993.227856320352
Matched human Lean term0,pair_20f6251a,3189,2938,0.07870805895264973,1.9986385296119809,0.002721087174420668,0.0022952914422367725,0.0020422055820285907,0.9972770592239619,0.0006807351940095302,3,1.5917964889743415,0.4047998350556066,0.005,6627.656688569377,8142.317763700146,6629.657046748109,123.47224422162981,33.24729566228079,False,cmp,6504.184444347748,2.2138136297984166,8645.439579787444,8647.439579787444,1.841329570398244,0.0,True,0.37006354910634115,0.005,8387.450123147428,9902.111198278197,8389.45048132616,1883.26567879968,hurdle_cmp,6764.173900987764,6764.173900987764,6504.184444347748
Matched AI Lean term0,pair_20f6251a,3553,3283,0.07599211933577259,1.9975632043862321,0.007304448868440405,0.006168599926469249,0.004873591227535791,0.9926896131586963,0.0024367956137678953,3,1.5903524545184455,0.4023371586402469,0.005,7408.746600062599,9093.308661148934,7410.747034950433,318.46285058153444,27.934161498058067,False,cmp,7090.283749481065,2.1596965426381556,9625.892146490512,9627.892146490512,1.8457641429777654,0.0,True,0.3688639298632263,0.005,9321.336143213437,11005.898204299772,9323.33657810127,2231.0523937323733,hurdle_cmp,7396.839752758139,7396.839752758139,7090.283749481064
Matched human Lean term0,pair_22599b6f,7845,7538,0.03913320586360739,1.9997346776333245,0.001857186170770317,0.001564724474856662,0.0010612894667020429,0.9981427434332715,0.0007959671000265323,3,1.5932681110975415,0.4054052770690768,0.005,17005.856642834573,20899.00093416366,17008.009893905415,227.1777453373652,34.48016089724449,False,cmp,16778.678897497208,2.2258793973862043,20912.471246761357,20914.471246761357,1.921478648820905,0.0,True,0.38752329519856665,0.005,19599.524219671282,23492.66851100037,19601.677470742125,2820.8453221740733,hurdle_cmp,18093.625924587282,18093.625924587282,16778.678897497208
Matched AI Lean term0,pair_22599b6f,11855,11460,0.03331927456769296,1.999825479930192,0.00017448961255326208,0.0001469973642336158,0.00017452006980802793,0.999825479930192,0.0,2,1.5933899998162273,0.4062609600441525,0.005,25845.990950729447,31773.093993610353,25848.397103587635,42.613534182310104,377.2743725801569,False,cmp,25803.377416547137,2.251603614009349,31508.31135630672,31510.31135630672,1.9331927456769296,0.0,True,0.3909025267870902,0.005,29311.960373921538,35239.06341680245,29314.366526779726,3508.582957374403,hurdle_cmp,28001.72839893232,28001.72839893232,25803.377416547133
Matched human Lean term0,pair_2347fae1,8424,8211,0.025284900284900286,1.9971988795518207,0.005716182466166346,0.004829209438344289,0.004262574595055414,0.9942759712580684,0.0014614541468761417,3,1.5898631267186085,0.4030731782381528,0.005,18518.896300335968,22735.808969929996,18520.997349582078,636.4619589548092,29.533303135924136,False,cmp,17882.43434138116,2.1778631520376517,22312.794555637323,22314.794555637323,1.9466999050332383,0.0,True,0.39118511101877373,0.005,20508.10004202512,24725.012711619147,20510.20109127123,2625.66570064396,hurdle_cmp,19689.128854993363,19689.128854993363,17882.43434138116
Matched AI Lean term0,pair_2347fae1,6533,6366,0.025562528700443902,1.9985862393967955,0.004553452113504737,0.0038411444521429393,0.0029846057178762172,0.9954445491674521,0.0015708451146716933,3,1.5917262778355035,0.40387535584341205,0.005,14362.78430195961,17639.816790104825,14364.792262931313,411.9334563105949,30.240096920069007,False,cmp,13950.850845649014,2.1914625896401216,17307.875348259888,17309.875348259888,1.9474973212919027,0.0,True,0.3919324233590253,0.005,15919.132171796828,19196.164659942046,15921.14013276853,1968.2813261478134,hurdle_cmp,15341.594022112075,15341.594022112075,13950.850845649014
Matched human Lean term0,pair_2590c3a7,1980,1834,0.07373737373737374,1.9956379498364232,0.00979558538641842,0.008289586973268053,0.007088331515812432,0.990185387131952,0.0027262813522355507,3,1.5877661543944173,0.4007834639261894,0.005,4138.477087870437,5075.819875346078,4140.477309201171,227.55287386788405,26.72091809708403,False,cmp,3910.9242140025526,2.1324559509283274,5360.266818671998,5362.266818671998,1.8484848484848484,0.0,True,0.36826378762995293,0.005,5182.752297607791,6120.095085083432,5184.752518938525,1271.8280836052377,hurdle_cmp,4090.4387350667607,4090.4387350667607,3910.924214002553
Matched AI Lean term0,pair_2590c3a7,1796,1651,0.08073496659242761,1.9957601453664446,0.010278813457035196,0.008697372951145893,0.0072683222289521504,0.9897032101756511,0.0030284675953967293,3,1.5879303411482084,0.40056148198928004,0.005,3726.2292481386885,4569.825048862162,3728.2311492248186,214.0028664374695,26.397428145793405,False,cmp,3512.226381701219,2.127332756935929,4876.019315451473,4878.019315451473,1.8346325167037862,0.0,True,0.3651954379102017,0.005,4736.003482925284,5579.599283648757,4738.005384011414,1223.7771012240648,hurdle_cmp,3654.242214227408,3654.242214227408,3512.226381701219
Matched human Lean term0,pair_26771bf6,3296,3089,0.06280339805825243,2.000323729362253,0.0009710832860594841,0.000817642588275388,0.0003237293622531564,0.9990288119132406,0.0006474587245063128,3,1.5940587801864732,0.40594121981352305,0.005,6970.471624167336,8567.912695521318,6972.481613452677,55.43811297562206,37.92207876519753,False,cmp,6915.033511191714,2.238599388537298,8878.92546133017,8880.92546133017,1.8746966019417475,0.0,True,0.3778759789869256,0.005,8519.037168570032,10116.478239924014,8521.047157855373,1604.0036573783177,hurdle_cmp,7276.921803951851,7276.921803951851,6915.033511191714
Matched AI Lean term0,pair_26771bf6,3086,2872,0.06934543097861309,1.9993036211699164,0.0034814092069428387,0.0029345340536834656,0.0020891364902506965,0.9965181058495822,0.001392757660167131,3,1.59268944585056,0.4045250388291018,0.005,6481.345537615495,7962.101524929012,6483.346839322051,150.6289519862039,31.421950392527712,False,cmp,6330.716585629291,2.204288504745575,8337.127427307192,8339.127427307192,1.8606610499027867,0.0,True,0.3737426489849794,0.005,8038.334523501902,9519.090510815418,8040.335825208458,1707.617937872611,hurdle_cmp,6631.509489434581,6631.509489434581,6330.716585629291
Matched human Lean term0,pair_271fa579,31173,30901,0.008725499631091009,2.0005177825960323,0.0006469601462238593,0.0005446203450226922,6.472282450406136e-05,0.9993527717549594,0.0005825054205365522,3,1.5943192289925818,0.40613383077894255,0.005,69712.62326265144,85699.94067452071,69714.67246999334,350.7028337675147,42.15458574034365,False,cmp,69361.92042888392,2.244649701591661,81866.23045225155,81868.23045225155,1.9830622654219998,0.0,True,0.401820150695686,0.005,72835.62201186489,88822.93942373416,72837.6712192068,3473.7015829809734,hurdle_cmp,78394.52886927058,78394.52886927058,69361.92042888392
Matched AI Lean term0,pair_271fa579,37713,37328,0.010208681356561397,2.000026789541363,0.00013394698913573281,0.00011281810314521099,5.357908272610373e-05,0.9998660522931847,8.03686240891556e-05,3,1.5936602190901539,0.40631299136847876,0.005,84187.99518792184,103498.57810473308,84190.09810735249,109.91005774913356,47.50806188764726,False,cmp,84078.08513017271,2.2524133393209578,99100.9698165674,99102.9698165674,1.9796091533423488,0.0,True,0.40129147257567355,0.005,88486.12934399015,107796.71226080139,88488.2322634208,4408.044213817446,hurdle_cmp,94694.92560274997,94694.92560274997,84078.08513017271
Matched human Lean term0,pair_2748f3f1,8440,8248,0.022748815165876776,2.0006062075654705,0.001090806130234317,0.0009181689088938521,0.00024248302618816683,0.9989088263821533,0.0008486905916585839,3,1.5944379047571167,0.4059258197821616,0.005,18611.056445522518,22877.2417377796,18613.070844998616,154.29391373472754,37.9668639956783,False,cmp,18456.76253178779,2.2377258161721376,22324.946671230457,22326.946671230457,1.9550947867298578,0.0,True,0.39531101420987463,0.005,20445.42018128875,24711.605473545835,20447.43458076485,1988.6576495009622,hurdle_cmp,20338.289021729495,20338.289021729495,18456.76253178779
Matched AI Lean term0,pair_2748f3f1,13835,13615,0.01590169859053126,2.0003672420124863,0.0006609007557794762,0.0005564458861742228,0.00014689680499449138,0.9993389643775248,0.0005141388174807198,3,1.5941171817775763,0.4061031634299113,0.005,30714.859997249692,37757.72600716374,30720.443591673727,163.31941192457452,40.441331814140796,False,cmp,30551.540585325118,2.243961849821896,36466.404029871526,36468.404029871526,1.9685580050596314,0.0,True,0.39853690338954034,0.005,32975.52784352342,40018.393853437476,32981.11143794746,2423.987258198306,hurdle_cmp,34044.41677167322,34044.41677167322,30551.540585325114
Matched human Lean term0,pair_29059eae,3191,2955,0.07395800689439047,1.9986463620981387,0.011504089830251288,0.00970384786405023,0.006429780033840948,0.9884940778341793,0.005076142131979695,3,1.5918070057391485,0.40040957632514534,0.005,6676.537664376854,8189.451787664487,6678.538036408061,421.8824723070138,25.41990553308149,False,cmp,6254.65519206984,2.1166345827647515,8645.244654573366,8647.244654573366,1.850830460670636,0.0,True,0.36797214519855115,0.005,8361.846321956942,9874.760445244576,8363.84669398815,2107.1911298871023,hurdle_cmp,6540.053524686264,6540.053524686264,6254.65519206984
Matched AI Lean term0,pair_29059eae,5882,5597,0.048452907174430467,2.000893335715562,0.0019645405255354995,0.001653110401733999,0.0005360014293371449,0.9980346614257638,0.001429337144899053,3,1.5948232444931119,0.40553408979310923,0.005,12633.25976720277,15527.108317839407,12635.285496086115,175.97532217169646,34.7204807093011,False,cmp,12457.284445031073,2.2257074227320124,15749.816982320224,15751.816982320224,1.9039442366541992,0.0,True,0.38366623054093396,0.005,14916.704968236154,17810.55351887279,14918.7306971195,2459.420523205081,hurdle_cmp,13292.396459115143,13292.396459115143,12457.284445031073
Matched human Lean term0,pair_2a4dc8cc,5238,5036,0.038564337533409696,2.000595710881652,0.000992496597965656,0.0008354278409022967,0.00019857029388403494,0.9990071485305798,0.0007942811755361397,3,1.5944238172135443,0.4059733233742194,0.005,11363.927489780632,13968.914794982637,11366.543974407898,88.14835325872991,38.62354311543275,False,cmp,11275.779136521902,2.239034776910624,13960.316167341378,13962.316167341378,1.9234440626193203,0.0,True,0.3883684261073667,0.005,13077.228018545118,15682.215323747123,13079.844503172384,1801.448882023217,hurdle_cmp,12160.867285318162,12160.867285318162,11275.779136521902
Matched AI Lean term0,pair_2a4dc8cc,4520,4314,0.045575221238938056,2.001390820584145,0.0023160999250104626,0.0019478962811216177,0.0004636068613815484,0.9976819656930923,0.0018544274455261937,3,1.5954908317073015,0.4054363820154579,0.005,9740.254717090214,11971.261344346603,9742.40096527318,155.32556636916706,34.43476428587147,False,cmp,9584.929150721047,2.2218194600651477,12089.500223770685,12091.500223770685,1.9101769911504425,0.0,True,0.38484616895504886,0.005,11417.137386981602,13648.14401423799,11419.283635164567,1832.2082362605533,hurdle_cmp,10259.291987510132,10259.291987510132,9584.929150721047
Matched human Lean term0,pair_2a66f969,17296,16918,0.021854764107308047,2.0000591086416835,0.0006501915646860334,0.0005476108670174262,0.0002955432084170706,0.9993498049414824,0.0003546518501004847,3,1.5937036000530704,0.40605996538019185,0.005,38161.24778409977,46910.04226766029,38166.029995131656,202.59228890901431,39.63287762596563,False,cmp,37958.65549519075,2.2436845664493883,45720.93784719208,45722.93784719208,1.9563482886216466,0.0,True,0.3958061528220583,0.005,41801.36811168042,50550.162595240945,41806.15032271231,3842.7126164896663,hurdle_cmp,41880.22523070241,41880.22523070241,37958.65549519075
Matched AI Lean term0,pair_2a66f969,14007,13698,0.02206039837224245,2.0005110235070815,0.0008027757946744366,0.0006757931112683289,0.0001460067163089502,0.9991969630603008,0.000657030223390276,3,1.5943101574713272,0.4060548593194414,0.005,30904.572766246463,37990.62258964295,30906.639448442522,193.21864578896202,39.850512344983336,False,cmp,30711.3541204575,2.2420319842646736,37034.41402899256,37036.41402899256,1.9563789533804525,0.0,True,0.3957383359075474,0.005,33874.73962248584,40960.78944588233,33876.80630468189,3163.3855020283368,hurdle_cmp,33873.028526964226,33873.028526964226,30711.3541204575
Matched human Lean term0,pair_2b09aabd,1127,1027,0.08873114463176575,1.9902629016553066,0.015484546267335022,0.013180521136507594,0.012658227848101266,0.9844206426484907,0.0029211295034079843,3,1.5805393483670422,0.3970653254401591,0.005,2315.9257445488224,2835.536750254827,2318.0130743087257,184.36979235716717,25.091760426553595,False,cmp,2131.5559521916553,2.075516993370648,3068.505656291326,3070.505656291326,1.813664596273292,0.0,True,0.3585173166509167,0.005,2993.2067528036014,3512.817758509606,2995.2940825635046,861.6508006119461,hurdle_cmp,2208.85485567938,2208.85485567938,2131.5559521916553
Matched AI Lean term0,pair_2b09aabd,2276,2049,0.09973637961335677,1.9985358711566619,0.005366328752303557,0.004527106655996183,0.003416300634455832,0.9946315275744265,0.0019521717911176184,3,1.5916586465573583,0.40346092396484357,0.005,4624.837032774925,5678.873210983558,4627.1126012089,155.3601044937095,29.366905556360535,False,cmp,4469.476928281216,2.181296695110403,6221.228407190795,6223.228407190795,1.7992091388400704,0.0,True,0.36026028882893346,0.005,6103.976299316158,7158.0124775247905,6106.251867750132,1634.499371034942,hurdle_cmp,4588.7290361558535,4588.7290361558535,4469.476928281216
Matched human Lean term0,pair_2d283418,2500,2293,0.0828,1.9978194505015263,0.0021757947023583212,0.001836948449503701,0.002180549498473615,0.9978194505015264,0.0,2,1.5906965957905737,0.40494230521247515,0.005,5170.954630990776,6352.609010965407,5172.963090447748,75.27087302366272,373.41175871162824,False,cmp,5095.683757967114,2.2222781325630674,6787.090744517327,6789.090744517327,1.8324,0.0,True,0.3684662439292343,0.005,6600.730831674025,7782.385211648655,6602.739291130996,1505.0470737069109,hurdle_cmp,5284.043670810416,5284.043670810416,5095.683757967114
Matched AI Lean term0,pair_2d283418,2374,2190,0.07750631844987363,1.998173515981735,0.001823147974395863,0.0015386331404079008,0.0018264840182648401,0.9981735159817352,0.0,2,1.5911720754520098,0.40517495651145635,0.005,4939.12357003083,6068.420467953003,4941.133902832194,62.43558930535801,378.682445095107,False,cmp,4876.687980725472,2.226798164714827,6432.077127713434,6434.077127713434,1.843302443133951,0.0,True,0.3708859260003621,0.005,6235.600646225854,7364.897544148027,6237.610979027218,1358.9126655003818,hurdle_cmp,5075.164462213052,5075.164462213052,4876.687980725472
Matched human Lean term0,pair_2fba10ea,16424,16039,0.02344130540672187,2.001558700667124,0.0020550553328338374,0.0017280395616615916,0.0002493921067398217,0.9979425151193965,0.0018080927738637071,3,1.5957160965898016,0.4055932119705786,0.005,36208.42456228528,44506.18840644439,36210.446664518415,502.60193000664003,36.027352710161054,False,cmp,35705.82263227864,2.226187582285594,43469.7157419111,43471.7157419111,1.9546395518753044,0.0,True,0.3947379430776336,0.005,39861.33513366846,48159.09897782756,39863.35723590159,4155.512501389817,hurdle_cmp,39316.20324052129,39316.20324052129,35705.82263227864
Matched AI Lean term0,pair_2fba10ea,10899,10601,0.02734195797779613,2.0007546457881333,0.0011313991919342451,0.0009521854076949217,0.00018866144703329874,0.9988680313178002,0.0009433072351664937,3,1.5946371191995543,0.40592886514154175,0.005,23921.398319427848,29405.300381908208,23923.424938591248,201.61100775445811,38.324826624009745,False,cmp,23719.78731167339,2.2375046987711906,28893.996933966435,28895.996933966435,1.9460500963391136,0.0,True,0.39327994373115566,0.005,26656.377493195625,32140.279555675985,26658.404112359025,2936.590181522235,hurdle_cmp,25959.4067524442,25959.4067524442,23719.78731167339
Matched human Lean term0,pair_2fde2018,8581,8167,0.048246125160237734,2.0002448879637567,0.004163035413747091,0.0035055323782557488,0.001959103710052651,0.9958369046161382,0.002203991673809232,3,1.5939529597163629,0.40433282453733704,0.005,18435.94262426876,22648.50443839655,18437.95412769236,491.6163188368082,30.445042117792024,False,cmp,17944.32630543195,2.1971747649604447,22978.322052076444,22980.322052076444,1.9037408227479315,0.0,True,0.38257615961225333,0.005,21755.671649729135,25968.233463856926,21757.683153152735,3811.3453442971827,hurdle_cmp,19168.97670777926,19168.97670777926,17944.32630543195
Matched AI Lean term0,pair_2fde2018,8382,8091,0.03471725125268432,2.00135953528612,0.005065510457527212,0.004260360596040826,0.0018539117538005192,0.9949326412062786,0.0032134470399209,3,1.595448851484885,0.40405677204743057,0.005,18275.10910147437,22450.257117249213,18277.480308277143,573.0070178237511,29.646739766118625,False,cmp,17702.102083650618,2.1878756746571026,22314.90297535731,22316.90297535731,1.9318778334526365,0.0,True,0.388251610487387,0.005,20804.70919842892,24979.857214203766,20807.080405231696,3102.607114778303,hurdle_cmp,19214.295860579005,19214.295860579005,17702.102083650618
Matched human Lean term0,pair_301c1ff9,10837,10583,0.0234382209098459,1.9998110176698478,0.000188946615831021,0.0001591790287078262,0.0001889823301521308,0.9998110176698479,0.0,2,1.5933705865340253,0.4062514488056664,0.005,23868.156972092285,29341.533669741177,23870.16543039116,42.29505023919046,375.7457198387943,False,cmp,23825.861921853095,2.251333451937361,28666.75097297329,28668.75097297329,1.9529390052597582,0.0,True,0.39527093984311384,0.005,26278.877305656093,31752.254003304985,26280.885763954968,2453.015383802999,hurdle_cmp,26215.73558917029,26215.73558917029,23825.861921853095
Matched AI Lean term0,pair_301c1ff9,12871,12604,0.020744308911506488,1.9998413202158045,0.00015865460492158113,0.00013365501028248902,0.00015867978419549348,0.9998413202158045,0.0,2,1.593411262802479,0.40627137762912585,0.005,28425.970502714743,34944.93550769558,28429.280454604395,42.994171912781894,373.2866536254165,False,cmp,28382.97633080196,2.2519022794987276,34001.907000217696,34003.907000217696,1.9583559940952528,0.0,True,0.3964952929360742,0.005,31025.901174091712,37544.86617907255,31029.21112598136,2642.9248432897493,hurdle_cmp,31360.982156927945,31360.982156927945,28382.97633080196
Matched human Lean term0,pair_326a8dc3,30462,30088,0.012277591753660298,2.0000997075245945,0.001562074610390395,0.0013155686619523734,0.0007311885136931667,0.9984379154480192,0.0008308960382876894,3,1.5937580942553058,0.40561042475559156,0.005,67878.90151839043,83427.80820828007,67880.9736268342,770.293766012881,35.29458163800035,False,cmp,67108.60775237755,2.230411052658121,80150.30103458562,80152.30103458562,1.9755432998489921,0.0,True,0.3996662275820521,0.005,71915.47544679267,87464.38213668231,71917.54755523644,4806.867694415116,hurdle_cmp,75345.43334017051,75345.43334017051,67108.60775237755
Matched AI Lean term0,pair_326a8dc3,54506,54024,0.008843063149011118,2.0001480823337774,0.0002961427391775836,0.0002493964227920798,7.404116688879017e-05,0.9997038353324449,0.0002221235006663705,3,1.59382302508515,0.4062510160817347,0.005,121851.7401110202,149799.4228928854,121853.74616954837,313.9770241342485,44.202724401506785,False,cmp,121537.76308688596,2.249699450001591,143134.15617069506,143136.15617069506,1.9824606465343264,0.0,True,0.4018576028688827,0.005,127371.37469663958,155319.05747850478,127373.38075516775,5833.611609753635,hurdle_cmp,137302.54456094143,137302.54456094143,121537.76308688596
Matched human Lean term0,pair_32d5762e,3494,3273,0.06325128792215226,2.0015276504735717,0.00274743713645956,0.0023103215020829275,0.0006110601894286587,0.997250229147571,0.0021387106630003055,3,1.595674433480647,0.4052421568034921,0.005,7391.298950464337,9083.610543484767,7393.316272771066,137.6422214958002,33.39955229893567,False,cmp,7253.656728968537,2.2162104274269896,9418.418761972285,9420.418761972285,1.8749284487693187,0.0,True,0.37709240613619494,0.005,9041.218792478448,10733.530385498878,9043.236114785177,1787.5620635099108,hurdle_cmp,7632.856698462374,7632.856698462374,7253.656728968537
Matched AI Lean term0,pair_32d5762e,3083,2869,0.06941290950373014,2.000348553502963,0.001742646025269096,0.0014672516357328897,0.0006971070059254096,0.9982572324851865,0.0010456605088881143,3,1.5940920986003313,0.40555934789670206,0.005,6475.13262476846,7957.943164220667,6477.133270761021,84.24420708286925,34.84428961651508,False,cmp,6390.888417685591,2.22756654502809,8328.876959772184,8330.876959772184,1.861498540382744,0.0,True,0.37472834089585966,0.005,8031.69019058404,9514.500730036247,8033.6908365766,1640.8017728984487,hurdle_cmp,6690.075186873735,6690.075186873735,6390.888417685591
Matched human Lean term0,pair_32e87abf,3717,3483,0.06295399515738499,2.0002871088142404,0.001435461639731771,0.0012086922381893534,0.0005742176284811944,0.9985644559287971,0.0008613264427217916,3,1.5940096285413177,0.4057032626444375,0.005,7859.841967186229,9660.312670388475,7861.85470573189,86.18504926911555,35.80251792046944,False,cmp,7773.656917917114,2.231885420016398,10013.99847496258,10015.99847496258,1.8743610438525693,0.0,True,0.3775872193881682,0.005,9608.975781819034,11409.446485021279,9610.988520364694,1835.3188639019195,hurdle_cmp,8180.679611060661,8180.679611060661,7773.656917917115
Matched AI Lean term0,pair_32e87abf,4560,4270,0.06359649122807018,1.9971896955503512,0.008891399612787874,0.007511806520158413,0.00585480093676815,0.9911007025761124,0.003044496487119438,3,1.5898507910666584,0.40148410354692066,0.005,9636.88106956627,11824.301426071384,9638.89040916997,487.3404311260092,26.924735899070654,False,cmp,9149.540638440261,2.142749564037532,12293.777530548765,12295.777530548765,1.8701754385964913,0.0,True,0.37320540072777403,0.005,11798.048437972862,13985.468794477976,11800.057777576561,2648.5077995326014,hurdle_cmp,9647.269731016164,9647.269731016164,9149.540638440261
Matched human Lean term0,pair_33135e91,4561,4341,0.048235036176277134,2.000460723335637,0.0013819577409188496,0.0011634233096531237,0.00046072333563695,0.9986178299930891,0.0009214466712739,3,1.5942426480589331,0.40575735194106294,0.005,9796.091279885799,12040.579771347899,9798.093615042255,102.63907995197223,36.179436125094405,False,cmp,9693.452199933827,2.232999815695422,12209.964057960931,12211.964057960931,1.903968427976321,0.0,True,0.3839487699993543,0.005,11561.23935262382,13805.727844085919,11563.241687780275,1867.7871526899933,hurdle_cmp,10344.176905270939,10344.176905270939,9693.452199933827
Matched AI Lean term0,pair_33135e91,4487,4271,0.04813906841987965,2.0014048232264106,0.002339398515720332,0.001967461344289412,0.0004682744088035589,0.9976586279559823,0.0018730976352142356,3,1.595509621073511,0.405426927744092,0.005,9643.279891511496,11852.039987341013,9645.49265621601,155.1249815339106,34.38498608437973,False,cmp,9488.154909977586,2.221530065553169,12015.073997363115,12017.073997363115,1.9050590595052375,0.0,True,0.3837282327262544,0.005,11377.252503892605,13586.012599722122,11379.46526859712,1889.0975939150192,hurdle_cmp,10127.976403448096,10127.976403448096,9488.154909977586
