pair,source,side,tokens_scored,mean_nll,median_nll,p95_nll,claim_boundaries,mean_boundary_delta_nll,mean_boundary_excess_nll,mean_content_boundary_delta_nll,mean_content_boundary_excess_nll
pair_0bc9ff8b,math_test,a,182,1.1215044530006022,0.04182005,5.709764499999996,4,-0.018958528090462556,-0.007335199638730194,-0.3588678499324563,-0.3472445214807239
pair_0bc9ff8b,math_test,h,86,1.9651229687294192,1.0791,7.13764,0,,,,
pair_0c9ecd6b,math_train,a,376,0.7816572568206167,0.012895799999999999,4.02078,10,-0.5141974686001195,-0.5033457110573336,-0.27487038072336695,-0.26401862318058117
pair_0c9ecd6b,math_train,h,87,0.9453254291872171,0.236592,4.1150530000000005,1,-1.4061868258999999,-1.4135530218848904,-0.8442588326499998,-0.8516250286348903
pair_0f3deadd,math_train,a,138,1.1504745527926956,0.02389855,6.498945000000001,1,0.08488106999999978,-0.02707220708057166,-1.2386476451875001,-1.3506009222680715
pair_0f3deadd,math_train,h,119,1.018798786037227,0.0217299,6.492839999999999,0,,,,
pair_0f421760,amc_aime,a,135,1.1103066348140742,0.26226,4.869857999999999,0,,,,
pair_0f421760,amc_aime,h,635,1.0564287855741732,0.0329348,5.83055599999999,7,-0.7948017487649999,-0.7302016080120675,-0.0757589090214285,-0.011158768268495949
pair_0f905113,math_test,a,453,0.6259133673783576,0.000661066,4.335183999999994,4,0.571832793421125,0.6192904338873275,0.5680877611242501,0.6155454015904527
pair_0f905113,math_test,h,363,1.4280127725509613,0.0658015,7.273926999999991,3,0.45219416616416663,0.5071628016280856,0.6013586215808332,0.6563272570447521
pair_11362c17,secondary_math,a,271,0.33926857122726195,3.904e-05,2.404785,0,,,,
pair_11362c17,secondary_math,h,239,0.3769943556798795,4.76051e-05,2.5718229999999997,0,,,,
pair_121126b4,math_train,a,316,0.8824174315067248,0.00838765,5.3907175,6,0.41882744884479167,0.4749372147045355,0.11054291439895841,0.16665268025870206
pair_121126b4,math_train,h,196,1.423573404642602,0.17652099999999998,7.77713,1,1.5429434237499993,1.4338008754733889,0.4794771987499997,0.3703346504733893
pair_136afae1,olympiads,a,320,0.7163136379594844,0.004610195,4.147829500000001,5,0.9257853293618,1.1011585596981779,0.47034293730254984,0.6457161676389278
pair_136afae1,olympiads,h,258,1.1417830116610348,0.0172561,5.98264949999999,4,1.1663865254081562,1.432375798105463,1.6555004277225311,1.9214897004198381
pair_13d805d4,amc_aime,a,224,1.107051384901607,0.02037075,5.7236255,3,0.4341199058312502,0.6314655426907806,0.1425201095766668,0.3398657464361971
pair_13d805d4,amc_aime,h,272,1.0888695926358603,0.01228775,6.749700499999998,3,1.0526694339833336,1.1850989989814373,-0.11333436471249987,0.01909520028560389
pair_13dbafa5,math_train,a,107,0.6843258426666822,0.00665206,4.472885999999995,1,0.07556875912499997,0.177589854386478,0.027086878533749997,0.12910797379522804
pair_13dbafa5,math_train,h,99,1.5314730717836362,0.07679,8.092814999999995,0,,,,
pair_1435e660,olympiads,a,720,0.3588762672918502,0.00020001049999999999,1.4579494999999996,17,0.007816786543345555,0.01738135606342432,-0.04412491435988969,-0.03456034483981097
pair_1435e660,olympiads,h,322,0.69886446596732,0.009111115,4.347926,9,0.04255307720305554,0.06809943778208741,0.19131791683777774,0.21686427741680958
pair_149000e5,aops_forum,a,262,0.7338939273321985,0.00294832,3.9690514999999995,2,-0.751302320521875,-0.7334498511951391,-0.7674367427412501,-0.7495842734145142
pair_149000e5,aops_forum,h,173,0.828290579135763,0.0078675,5.230448000000004,0,,,,
pair_149fe16f,olympiads_ref,a,251,0.7192242410524302,0.000912993,4.35543,5,-0.3278914551609999,-0.31225348259080693,-0.47045712352149993,-0.454819150951307
pair_149fe16f,olympiads_ref,h,263,0.8825249629240305,0.00367152,4.6045599999999975,5,0.5698297920225002,0.521202974977313,-0.23082956215250006,-0.27945637919768684
pair_152731e7,olympiads,a,306,0.8637353297498366,0.008565495,3.921335,7,-0.10937763240214278,-0.05796521472011059,-0.5065152735564286,-0.45510285587439636
pair_152731e7,olympiads,h,281,1.3506018449040214,0.0781081,8.63944,4,-0.916781844809375,-1.1603030538050287,-1.067222946671875,-1.3107441556675286
pair_1565703f,cn_k12,a,118,1.7443899273686438,0.811716,5.465248999999992,0,,,,
pair_1565703f,cn_k12,h,167,2.1384605757245505,0.918222,8.740103999999997,0,,,,
pair_171e8749,amc_aime,a,191,0.4327632893122303,0.000786677,3.1759899999999996,4,0.10351444437809369,0.1757014957043869,-0.43800997831190636,-0.36582292698561314
pair_171e8749,amc_aime,h,159,1.1762855724601948,0.0696281,5.910025999999994,0,,,,
pair_17275427,amc_aime,a,112,1.2527608640821681,0.14062,5.516518999999981,0,,,,
pair_17275427,amc_aime,h,94,1.791060520693617,0.384236,8.051719499999995,0,,,,
pair_17a4d7d8,olympiads,a,486,0.6488950989750628,0.000977179,4.1724725000000005,10,-0.25617082006973496,-0.27856453878386106,-0.38856178091585,-0.410955499629976
pair_17a4d7d8,olympiads,h,196,1.5615269395918372,0.236485,7.4339224999999995,0,,,,
pair_19517b6c,olympiads,a,880,0.45195261207552667,0.00018818,3.0463314999999973,20,0.07610952610296252,0.11661972356266107,-0.007446462239312518,0.03306373522038606
pair_19517b6c,olympiads,h,1015,1.1498043801532642,0.0201874,7.202032999999987,9,0.8550506077777777,0.9352550796838107,0.8111859576430555,0.8913904295490885
pair_19f291ba,math_test,a,549,0.9084983004503494,0.00690231,5.528680000000005,9,0.7899513633125964,0.8513037876414855,0.29899867352949916,0.36035109785838837
pair_19f291ba,math_test,h,521,1.180279205218896,0.0205173,7.06243,8,0.8189025686278644,0.8460994893573943,0.028370880093489148,0.05556780082301932
pair_1d99af92,cn_k12,a,503,0.6239366436794979,0.00101724,3.8187069999999914,6,-0.24200574389874377,-0.241517093552069,-0.15018841459760834,-0.14969976425093356
pair_1d99af92,cn_k12,h,630,1.2546828442122349,0.07188459999999999,6.879920999999993,6,1.3742222227583334,1.4448209933534504,1.4293742773,1.499973047895117
pair_1e273c45,math_test,a,1495,0.2755270323863669,2.33604e-05,1.7058619999999978,17,-0.05871204933935833,-0.04469694731626215,0.013552623614845346,0.02756772563794151
pair_1e273c45,math_test,h,665,1.0515052049245368,0.006596,7.533883999999994,6,1.3662284509390625,1.4383406596322688,1.7498732101291876,1.821985418822394
pair_1e4638c2,olympiads,a,440,0.5013997468350584,0.000357864,3.215306999999987,10,0.6173911195539713,0.7305636553842219,0.5434622838471499,0.6566348196774004
pair_1e4638c2,olympiads,h,206,1.4720509231473546,0.105829,8.82134,1,1.6614796693750002,1.790355624669303,0.975679531875,1.1045554871693029
pair_1e6ca847,olympiads,a,272,1.0876496519695957,0.050909449999999995,5.000864999999998,4,0.06376708388843749,0.05331603186496675,0.026942448128124907,0.016491396104654277
pair_1e6ca847,olympiads,h,343,1.039719832448892,0.0399822,4.929971999999999,2,-0.6095511847499998,-0.5749732717811005,-0.3425949618749999,-0.3080170489061005
pair_1eac5349,olympiads_ref,a,402,0.7043069912837313,0.003657505,4.353585499999998,9,-0.6755174812630557,-0.7434483224842576,-0.44783632490611097,-0.5157671661273132
pair_1eac5349,olympiads_ref,h,257,1.3188519504688718,0.115859,6.3717779999999955,0,,,,
pair_2000cc20,cn_k12,a,275,0.4315462165479692,9.02639e-05,2.995272000000003,2,-0.4634039196343749,-0.4097827788360626,-0.35741121023187494,-0.3037900694335627
pair_2000cc20,cn_k12,h,211,1.559942176140474,0.195533,7.6553249999999995,0,,,,
pair_204207d6,olympiads_ref,a,171,0.73922221850169,0.00825412,4.271459999999999,0,,,,
pair_204207d6,olympiads_ref,h,258,0.7031625200637984,0.0036320049999999998,3.840737499999998,3,-1.3471698901666667,-1.4803982192872491,-1.3154526911499997,-1.4486810202705822
pair_20f6251a,olympiads,a,629,0.6517009281447107,0.000702611,4.263964000000005,8,1.0454391753430625,1.1174807863853002,1.1830608662000934,1.2551024772423311
pair_20f6251a,olympiads,h,291,1.4246408905774914,0.0609822,8.08619,2,3.2464466155093747,3.3576925480047066,3.647389844409375,3.7586357769047067
pair_22599b6f,olympiads_ref,a,320,0.8717972340019126,0.02973725,4.783106000000008,0,,,,
pair_22599b6f,olympiads_ref,h,304,1.3562525270611843,0.178379,7.064397999999987,0,,,,
pair_2347fae1,olympiads,a,622,0.4152701150020594,0.000131734,2.6514924999999887,10,0.289363968019225,0.3575599324474078,0.23301602164635002,0.3012119860745329
pair_2347fae1,olympiads,h,714,0.8602951567592633,0.009095275,5.394556500000007,5,-0.01022032582574992,0.02395217350569192,0.3816972796020002,0.41586977893344185
pair_2590c3a7,olympiads,a,341,1.2742972347351906,0.089388,6.15866,3,0.29203178162500004,0.25876596081432496,0.929256655375,0.8959908345643249
pair_2590c3a7,olympiads,h,337,1.4741564065724035,0.142736,6.765561999999997,3,0.4607171715833333,0.47705037462999994,1.6273470624166668,1.6436802654633331
pair_26771bf6,olympiads_ref,a,230,0.9009332690535827,0.01429525,4.9057654999999984,4,0.35519796420593747,0.3112987722415522,0.29983675684562483,0.2559375648812397
pair_26771bf6,olympiads_ref,h,220,1.3996916988509545,0.08267515,8.166117999999994,2,0.6127622251187499,0.680383577725022,-0.9228040686562502,-0.8551827160499781
pair_271fa579,olympiads,a,398,0.32538840683971204,1.854515e-05,1.8629684999999991,3,-0.3513947912130417,-0.3145368534513789,-0.3864616456672083,-0.34960370790554557
pair_271fa579,olympiads,h,660,0.2974861617719065,2.755765e-05,1.842702999999999,18,0.20790644466243335,0.2677820405010151,0.07970356352896456,0.13957915936754628
pair_2748f3f1,olympiads,a,335,0.3618632864083789,2.83447e-05,2.126894,7,0.12804112388940503,0.15020871376446204,0.16439604137493963,0.1865636312499967
pair_2748f3f1,olympiads,h,338,0.3649496326632249,3.07558e-05,2.189569999999999,7,0.06290829852460714,0.03914490759165144,-0.10237580286262501,-0.12613919379558067
pair_29059eae,math_train,a,343,0.6437467302896653,0.000699046,4.155445999999991,8,-0.29242864968674687,-0.19591777272818833,0.11152605199928431,0.20803692895784284
pair_29059eae,math_train,h,517,1.2789266777367136,0.0798356,7.284379999999998,8,0.6996947599106096,0.7772255495056091,0.5831434651340469,0.6606742547290465
pair_2a4dc8cc,math_test,a,338,0.5115512019963107,0.002151725,3.232400999999995,8,0.33106158874951563,0.38924177882223104,0.6260190161566719,0.6841992062293873
pair_2a4dc8cc,math_test,h,266,0.5725119419549699,0.005035695,3.358125,4,0.7088411056232188,0.9842620740725568,1.4175039404779062,1.6929249089272442
pair_2a66f969,olympiads,a,567,0.36515301325762806,3.20537e-05,1.794031999999988,9,0.02131973138644801,0.038345226542897654,-0.00952311511110757,0.007502380045342045
pair_2a66f969,olympiads,h,399,0.5498712727838132,0.000356759,2.9548519999999967,6,0.5222250453445834,0.5386448559847962,0.12332509826770832,0.13974490890792118
pair_2b09aabd,olympiads,a,207,0.9906572439531884,0.0145754,5.488006999999998,4,-0.06986993591968749,-0.09671346342671033,-0.02609738946562512,-0.05294091697264802
pair_2b09aabd,olympiads,h,170,0.9468098712769765,0.006356525,5.257318499999997,2,-0.06404118259312501,-0.03127364359157293,0.40489172046312505,0.4376592594646771
pair_2d283418,olympiads,a,104,1.345273481043,0.245463,5.549224499999996,0,,,,
pair_2d283418,olympiads,h,109,1.4394180306058715,0.396264,6.295692,0,,,,
pair_2fba10ea,olympiads_ref,a,709,0.5249174129027724,0.000772919,3.5923840000000005,10,0.29753949787050626,0.28528042891522654,-0.002889651956456257,-0.015148720911735983
pair_2fba10ea,olympiads_ref,h,1496,0.6179300387186812,0.003661435,3.864655,29,0.16755111799900863,0.20857762131200983,0.06073720637267239,0.10176370968567364
pair_2fde2018,math_test,a,731,0.7463690167660626,0.00218992,5.48763,19,0.2846094023560585,0.36586306036004607,0.3692189428090717,0.4504726008130592
pair_2fde2018,math_test,h,830,1.2357279498022047,0.0798757,6.456906499999996,7,-0.37350498621428574,-0.36566367775577147,0.21004974312500005,0.21789105158351443
pair_301c1ff9,aops_forum,a,223,0.7021325723983945,0.0115125,3.6835359999999966,0,,,,
pair_301c1ff9,aops_forum,h,185,0.7699063847142107,0.0174019,4.541847999999983,0,,,,
pair_326a8dc3,cn_contest,a,683,0.6619246584952275,0.000835662,4.239764999999998,9,-0.13320359914980226,-0.113213578176479,-0.15891401227069119,-0.13892399129736793
pair_326a8dc3,cn_contest,h,1305,0.5287007838704534,0.000305397,3.398321999999996,25,0.023385097965059113,0.11210122637510322,0.41349285510249423,0.5022089835125383
pair_32d5762e,aops_forum,a,382,0.7178973097430942,0.00552004,3.881592999999999,2,0.7586312404899999,0.780338277944021,0.684469893055,0.7061769305090209
pair_32d5762e,aops_forum,h,265,0.4872575051220092,0.000742996,2.3008099999999985,7,-0.006446413451303622,0.02664921865809625,-0.01579739018301789,0.017298241926381994
pair_32e87abf,cn_k12,a,622,0.4203324726250629,0.00012025499999999999,2.8018629999999973,13,0.07427160670422116,0.09760442993621563,0.16063446458028852,0.183967287812283
pair_32e87abf,cn_k12,h,286,1.2350823711376573,0.04263675,6.574655,1,4.370212859125001,4.432147786099507,1.209187531375,1.271122458349506
pair_33135e91,olympiads,a,290,0.5517380175608448,0.0004355285,2.6522815,8,-0.4973893432277033,-0.5287419076459295,-0.5760852670005159,-0.6074378314187422
pair_33135e91,olympiads,h,250,0.5436346824722681,0.000377933,2.422789999999998,4,-1.0433699574753126,-1.14311392146897,-1.3211779582634375,-1.420921922257095
pair_33b83cd5,cn_k12,a,834,0.6110973678692201,0.00118455,3.617960999999996,19,-0.17748054920458436,-0.1990980905648325,-0.19007868757250507,-0.2116962289327531
pair_33b83cd5,cn_k12,h,787,0.5878532168677387,0.000999978,3.176821999999995,22,-0.46970253964228414,-0.5064207346558318,-0.30423440139535546,-0.3409525964089032
pair_34b2dbc3,math_train,a,162,0.8890537895151109,0.02933615,4.323615999999993,3,-0.3601905831466666,-0.3122131115122429,-1.00035987723,-0.9523824055955763
pair_34b2dbc3,math_train,h,82,1.3435346090600242,0.314365,5.855396500000002,1,0.07366979500000004,0.19350753761938777,0.05524234049999999,0.17508008311938772
pair_34e33ffa,secondary_math,a,1335,0.3679764607922233,0.000128332,2.5535859999999997,50,0.10435939106793322,0.1371775165184308,0.11914132140436573,0.15195944685486323
pair_34e33ffa,secondary_math,h,583,0.7203261433941749,0.000795918,4.725397999999992,14,-0.2254017728223927,-0.2324954021474784,-0.17579744899926747,-0.1828910783243535
pair_358e95d5,number_theory,a,472,0.4793410826833704,0.0006247405,3.4747634999999994,11,-0.25726306487534323,-0.25395149277886825,-0.10180205152137725,-0.09849047942490233
pair_358e95d5,number_theory,h,896,0.5704182754886394,0.0006918575,3.836075,5,0.47609578389475005,0.4737215699302264,0.10414477106874998,0.10177055710422636
pair_3757881d,olympiads,a,918,0.5704378988197241,0.00298546,3.243429999999999,21,0.5526740739684405,0.6146378314541694,0.6256089932924016,0.6875727507781305
pair_3757881d,olympiads,h,1176,0.43730283469509135,0.00043597899999999997,2.649535,28,-0.029712135883027645,-0.006135933955497885,-0.0735834734130593,-0.05000727148552956
pair_37c40664,math_train,a,343,0.8747691666950438,0.0057934,5.465608999999993,4,-0.29926362246812505,-0.37992072650568925,-0.24457660082437505,-0.32523370486193925
pair_37c40664,math_train,h,270,1.304794360293115,0.13090000000000002,6.3897984999999995,1,4.718485371325,4.903037362028903,5.860364821325,6.0449168120289025
pair_37d880cd,number_theory,a,339,0.500451509701059,0.000117814,3.112929999999992,3,0.23630656865291658,0.30931465307389633,1.0277932224416666,1.1008013068626463
pair_37d880cd,number_theory,h,374,1.4364324420987806,0.1006525,7.780582499999991,2,0.46209506887499985,0.5448649227412483,-0.7823585018124999,-0.6995886479462514
pair_3b1172ec,cn_k12,a,74,1.2649762318891893,0.360122,7.010718499999989,0,,,,
pair_3b1172ec,cn_k12,h,111,1.6404235893720722,0.28947,8.716175,1,0.5202874625000002,0.6232180135320515,-1.177945125,-1.0750145739679486
pair_3b470502,math_train,a,361,1.693420993132964,0.157938,8.36291,0,,,,
pair_3b470502,math_train,h,362,1.6191166006353592,0.1325045,8.068775499999996,0,,,,
pair_3cca9874,math_train,a,395,0.6587987304190887,0.000482829,4.560007999999998,2,0.008694115843124961,-0.056138354184422146,-0.004784268798125019,-0.06961673882567213
pair_3cca9874,math_train,h,132,1.725680290648106,0.22705599999999998,8.275804499999992,0,,,,
pair_3da844f5,inequalities,a,349,0.49008989522991686,0.000348799,2.778465999999988,0,,,,
pair_3da844f5,inequalities,h,273,0.5751088099951435,0.00115284,3.088911999999999,0,,,,
pair_3db79af4,cn_contest,a,427,0.5843083141558805,0.00111384,3.262657,6,-0.07809671574791667,-0.026532074275343886,-0.21573589926895834,-0.16417125779638558
pair_3db79af4,cn_contest,h,406,0.482193101030303,0.00017577199999999998,3.22136,6,0.21973927725479167,0.32964760391806586,0.13944637977791666,0.24935470644119093
pair_3e5837da,amc_aime,a,351,0.6779589690095866,0.0017041,3.8899399999999997,9,0.426159023142439,0.7318709938504564,0.6569372530342639,0.9626492237422811
pair_3e5837da,amc_aime,h,180,1.6861175600614449,0.289683,8.198483999999997,0,,,,
pair_3e7604ad,aops_forum,a,141,1.343152142036298,0.150781,7.14767,2,-0.775614409725,-0.6797893122788927,0.19814132983750032,0.2939664272836075
pair_3e7604ad,aops_forum,h,121,1.5145165389495867,0.346507,7.61365,0,,,,
pair_40400f26,math_test,a,180,0.8966062881993112,0.013566,6.1252049999999985,2,-0.018388879713749987,0.12341002977611538,-0.54104483977625,-0.3992459302863846
pair_40400f26,math_test,h,473,0.7430120941111416,0.00465974,5.0566699999999845,6,0.7157444736104165,0.7759434214378955,0.5402857731208331,0.6004847209483121
pair_412ad836,number_theory,a,81,1.1199699303065307,0.0782977,6.18689,0,,,,
pair_412ad836,number_theory,h,76,1.2898629800775,0.08699609999999999,8.05599,0,,,,
pair_43cbe160,math_test,a,673,0.38534963407584544,0.000165714,2.6728619999999994,13,-0.04037136643408653,-0.04282856677053147,-0.013986918806586503,-0.01644411914303147
pair_43cbe160,math_test,h,678,0.782218213073978,0.010576849999999999,4.497363499999999,11,0.17128360447447732,0.1922085030350326,0.0042811747078863645,0.025206073268441608
pair_44418174,math_train,a,129,0.9920350035374418,0.0715062,4.308203999999996,2,-0.31077982869687504,-0.10253844070795096,0.933463151681875,1.141704539670799
pair_44418174,math_train,h,120,1.0235316492809166,0.0980441,4.783453,3,-0.06090829728124997,0.049495460017975425,-0.21056562858583336,-0.10016187128660796
pair_4453d7a8,olympiads,a,375,0.6977726220431264,0.00243245,4.215813000000006,6,0.0009044625193749501,-0.03136384565288667,0.1033464078572917,0.07107809968503002
pair_4453d7a8,olympiads,h,155,1.1145638798484994,0.0518729,5.322302999999985,0,,,,
pair_452bb14f,olympiads_ref,a,448,0.416137019976967,6.458855e-05,2.2125904999999984,11,0.5901921250565935,0.7586701192415571,0.7094109588213295,0.8778889530062931
pair_452bb14f,olympiads_ref,h,941,0.5558097619256934,0.00043734,4.32281,8,-0.13357875812530617,-0.12465055055752101,-0.26358616926843126,-0.2546579617006461
pair_45b25f4e,olympiads_ref,a,215,0.9622271096993023,0.0146498,6.475115999999979,1,-0.7276074582500003,-0.7021367227534343,-0.5864994777500003,-0.5610287422534344
pair_45b25f4e,olympiads_ref,h,173,1.582917174132948,0.163131,8.261942000000005,3,0.2477067254166665,0.09989065760652494,-0.32560186666666685,-0.47341793447680836
pair_47d24c12,olympiads_ref,a,137,1.29526333940073,0.0410453,7.561287999999979,1,-1.29604498625,-1.2470092621206732,-1.00773123025,-0.9586955061206732
pair_47d24c12,olympiads_ref,h,89,3.0196287572134834,1.06501,11.4176,0,,,,
pair_4860e4db,olympiads,a,690,0.7116176173852777,0.00363972,4.445125499999978,9,-0.3419642274843055,-0.34703824690978774,-0.16286346112097216,-0.16793748054645433
pair_4860e4db,olympiads,h,540,1.3400787659258333,0.0599979,7.991626999999997,6,1.9874817339506252,2.157590609427947,2.3461576290854165,2.5162665045627386
pair_48881c66,amc_aime,a,670,0.7210796773872674,0.003359155,3.9540599999999966,8,-0.12257166864397348,-0.11200041913313377,0.06638330072748441,0.07695455023832415
pair_48881c66,amc_aime,h,924,1.1102071196426082,0.0183496,6.770833,2,1.3831751079625,1.4039379261192935,1.373317620375,1.3940804385317935
pair_49366beb,cn_contest,a,150,0.97488027818416,0.033327999999999997,4.865353999999998,1,-0.78344444070375,-0.7623549960839636,-0.3848136594537499,-0.36372421483396356
pair_49366beb,cn_contest,h,158,1.0947786058883544,0.02494435,5.735413000000001,0,,,,
pair_496aea54,number_theory,a,77,1.7119144510546753,0.125412,9.086154,0,,,,
pair_496aea54,number_theory,h,77,1.7119144510546753,0.125412,9.086154,0,,,,
pair_496f71fb,olympiads_ref,a,27,2.622269837037037,1.37018,8.011564,0,,,,
pair_496f71fb,olympiads_ref,h,27,3.167748296296296,2.26984,10.263834999999997,0,,,,
pair_496fbd44,secondary_math,a,282,0.5441755903104106,8.624285000000001e-05,2.8012909999999995,2,0.9747678561878688,0.945226620806366,0.09111481715880623,0.06157358177730349
pair_496fbd44,secondary_math,h,295,0.3498407421412922,3.88001e-05,1.9466720000000024,2,0.5582279623659063,0.5665231097140446,0.10097521160334372,0.10927035895148207
pair_49737f41,math_test,a,305,0.5886684059851993,0.00050649,2.946398000000001,7,0.15996294025071425,0.10122595475816594,-0.12252111526582142,-0.18125810075836973
pair_49737f41,math_test,h,159,1.1982083031343813,0.107823,6.262031,3,1.373107638039583,1.5406002575928763,1.4730959134708332,1.6405885330241263
pair_49f9b472,math_train,a,238,1.029133338610168,0.005097125,6.200972999999991,3,-0.045157563899999954,0.09161471931241331,-0.0033632624416665515,0.1334090207707468
pair_49f9b472,math_train,h,250,1.4620598511019602,0.128927,8.383702999999995,2,0.45247254433750017,0.47900205447187516,0.6809182374624999,0.7074477475968749
pair_4a23a011,number_theory,a,240,2.0150659885151665,0.3115525,8.884165499999995,0,,,,
pair_4a23a011,number_theory,h,293,1.9680587254332425,0.297939,8.655499999999996,0,,,,
pair_4c39d86a,cn_contest,a,1015,0.4610844858699006,0.000485628,2.788928999999999,29,0.3562427553937713,0.4344409653786088,0.17056772688414207,0.2487659368689796
pair_4c39d86a,cn_contest,h,1363,0.4836386336056037,0.000489254,2.920918999999997,38,0.15200723078361847,0.19776001075133084,0.08995095408618681,0.13570373405389913
pair_4c7ab903,cn_k12,a,280,0.8016200864672111,0.00488412,4.855542500000007,7,-0.9306422253783416,-0.9405221163418436,-0.6903045107729843,-0.7001844017364863
pair_4c7ab903,cn_k12,h,317,1.2080483627972871,0.0262727,7.542073999999999,5,0.3515767105349999,0.41104030509340844,0.2526244469975,0.31208804155590847
pair_4cffc8e6,amc_aime,a,2920,0.2227864883802913,6.795455e-05,1.0448619999999962,59,-0.07279255898284268,-0.09950764818747761,-0.10795423080495666,-0.1346693200095916
pair_4cffc8e6,amc_aime,h,808,0.9738657019625989,0.023670450000000003,5.6273624999999985,4,1.343680410610625,1.3778321450620825,1.032660559784375,1.066812294235832
pair_4d25cb85,olympiads,a,1470,0.44527201947832584,0.000648382,3.0481974999999997,35,0.17593034456436074,0.21189819142467872,0.3256316508610036,0.36159949772132155
pair_4d25cb85,olympiads,h,638,0.7928118706474451,0.0112482,5.0086669999999955,0,,,,
pair_4d494975,amc_aime,a,114,1.1866673975553335,0.0387404,7.139676,3,-0.2862642623009164,-0.7619647777042249,-1.0895696311804999,-1.5652701465838081
pair_4d494975,amc_aime,h,122,1.9543802340686065,0.456546,9.423062499999999,1,-1.0528788174999997,-1.0388494685168537,-1.8094074434999998,-1.7953780945168538
pair_4d68f3d1,math_train,a,137,1.1001747717150288,0.0201456,7.331185999999987,1,1.3636537077499997,1.400851783969543,0.07460510277500002,0.11180317899454328
pair_4d68f3d1,math_train,h,74,1.5382894698258782,0.262324,7.603266999999996,0,,,,
pair_4eec1381,amc_aime,a,798,0.6674313446741943,0.00225909,4.0429469999999945,17,-0.01323630800897059,-0.013643108734306342,0.24064082286345587,0.24023402213812006
pair_4eec1381,amc_aime,h,475,1.6252917153868,0.166192,8.01484499999999,2,1.27381507444375,1.3475567036756617,0.9279669263187498,1.0017085555506615
pair_4fd720f4,olympiads_ref,a,773,0.5027722103857354,0.000662219,2.8617379999999994,16,-0.14337372653309377,-0.1356262446837827,-0.060038547012179685,-0.05229106516286862
pair_4fd720f4,olympiads_ref,h,172,1.8137279347302326,0.2934375,8.9972405,0,,,,
pair_512e1ab2,olympiads,a,1920,0.21251112116009765,2.2501900000000002e-05,0.7594510499999977,23,-0.049453038353572926,-0.06280405192979048,0.048413776047458584,0.03506276247124103
pair_512e1ab2,olympiads,h,446,1.2015729841710314,0.03419105,7.57856,3,0.4974637688076668,0.4679152857366892,-1.2135110954006665,-1.2430595784716443
pair_517e0184,olympiads,a,735,0.5404999412457958,0.00143384,3.398938999999998,19,0.1483315875229577,0.23097438101278786,0.3752653879537092,0.45790818144353934
