pair,source,side,tokens_scored,mean_nll,median_nll,p95_nll,claim_boundaries,mean_boundary_delta_nll,mean_boundary_excess_nll,mean_content_boundary_delta_nll,mean_content_boundary_excess_nll
pair_4d25cb85,olympiads,a,1470,2.5934249919484578,2.373588118646353,5.968070242657459,35,-0.3351432037861947,-0.282408097801668,-0.22762315207126158,-0.1748880460867349
pair_4d25cb85,olympiads,h,638,2.430814365710558,2.159459943271928,5.413608394583627,0,,,,
pair_4d494975,amc_aime,a,114,2.26359197936291,2.3185624914613823,4.306373588198521,3,0.3299572279245804,0.34197935179969313,0.49702534916856944,0.5090474730436821
pair_4d494975,amc_aime,h,122,3.1006267447312807,2.8507264969134622,8.914641547950426,1,-0.5514094579940796,-0.8257405814792039,-0.48287252217323173,-0.7572036456583561
pair_4d68f3d1,math_train,a,137,3.3479047834600317,2.4813992301517285,13.171799445743602,1,-1.8954036733800086,-1.818012239815726,-1.4118477923169053,-1.3344563587526226
pair_4d68f3d1,math_train,h,74,3.4647356339171007,2.531397693937171,13.171799445743602,0,,,,
pair_4eec1381,amc_aime,a,798,2.3506314806164776,2.144297390582163,4.936289603725777,0,,,,
pair_4eec1381,amc_aime,h,475,3.5988922457019985,2.76016473340458,10.58009014386526,2,0.8846059866805265,0.8750174791811143,-0.05790925126889657,-0.06749775876830866
pair_4fd720f4,olympiads_ref,a,773,2.715008029359607,2.2970224337034084,6.224101670837859,16,-0.1271680775056555,-0.17560547052466136,-0.3546590027525321,-0.4030963957715379
pair_4fd720f4,olympiads_ref,h,172,3.691531325003014,3.1592572390786207,9.222880178870597,0,,,,
pair_512e1ab2,olympiads,a,1920,2.4301650834325397,2.2757750407325017,4.990911896110718,23,-0.3323887722584504,-0.33078489528359833,0.034235150064789964,0.035839027039642056
pair_512e1ab2,olympiads,h,446,3.043129148742609,2.687506061378117,6.835402527335392,3,0.58632803250157,0.5599508521990672,0.32920971473712113,0.3028325344346183
pair_517e0184,olympiads,a,735,2.174630722762639,2.1518266151097927,4.709460638198781,19,-0.12461498728773825,-0.19145132074141855,-0.14275523957489275,-0.2095915730285731
pair_517e0184,olympiads,h,324,2.367829078611039,2.3001024774385748,5.167653630678949,2,0.8978103057204696,0.8740951804067154,0.5134743705912101,0.48975924527745596
pair_535c413d,math_test,a,85,2.319354802943481,2.448387867687868,4.854913156188652,3,-0.45053331622072146,-0.1315160320923454,0.16165051657415472,0.48066780070253073
pair_535c413d,math_test,h,84,2.5612971823909394,2.610431231267911,4.937279523577056,3,0.00837361102249353,-0.10969891342596831,0.4254041724040552,0.30733164795559337
pair_54aff7bc,math_test,a,142,2.967711942058175,2.0600169778197595,9.310648114955454,2,-0.09141011010536881,0.09807738361684365,0.8961920773694811,1.0856795710916936
pair_54aff7bc,math_test,h,179,3.2425924237805104,2.4978125776353193,9.488566574453099,2,1.0497975888673325,1.1533134798284348,1.5207956044020607,1.624311495363163
pair_564fee0e,cn_k12,a,172,2.1895173187919053,2.0636053684446782,4.919033270095669,2,-0.21724537253086984,-0.19158003880437524,-0.011146062467565998,0.014519271258928601
pair_564fee0e,cn_k12,h,202,3.6005475636920994,2.520716043314489,10.00663044643721,2,1.9543922211900977,1.7889194902922676,1.9956762149115992,1.830203484013769
pair_567a7178,olympiads,a,563,2.472644819880558,2.001242781929504,5.601085827674539,6,-0.4055531666797685,-0.36940741825633316,-0.15587942722844358,-0.11973367880500825
pair_567a7178,olympiads,h,582,2.9029585448618827,2.1053349348076544,10.968884266468644,13,0.008110560093756786,-0.04305850212291043,-0.017323951311368904,-0.06849301352803613
pair_5688be7b,olympiads_ref,a,488,3.3489898984079316,2.5562050150934352,8.030743275219763,0,,,,
pair_5688be7b,olympiads_ref,h,385,3.659367679708567,2.521058186249763,11.867818617278607,0,,,,
pair_57c4dba0,aops_forum,a,191,2.529817521838907,2.5286898952769548,5.513656135521707,0,,,,
pair_57c4dba0,aops_forum,h,155,2.2110955201664675,2.214645669873959,5.170807928028611,0,,,,
pair_587b1256,olympiads,a,240,3.1176392408170086,2.483157864156645,8.979087729650507,3,-0.12092511871005351,-0.2232992487398462,0.8584221136883844,0.7560479836585917
pair_587b1256,olympiads,h,96,3.5560662888768384,2.6246093267916373,9.468391860940864,0,,,,
pair_58e22ef3,math_train,a,362,3.9918814611994518,2.845195931253448,11.572228038091788,8,0.0854251120388187,0.02637694848137745,0.6913740629818168,0.6323258994243756
pair_58e22ef3,math_train,h,236,4.246577994536427,2.953171432496722,12.282838043984256,3,1.6209216700603999,1.6688723337049163,2.652855848687585,2.7008065123321017
pair_59111b24,math_test,a,239,2.423874443490296,2.467705472658784,4.854913156188652,9,0.03721291229752012,0.011944120289962192,0.28460270504243085,0.2593339130348729
pair_59111b24,math_test,h,311,2.4415451465664724,2.448387867687868,5.180655634420059,6,0.12963443382778883,0.23971734792476287,0.6568183285406158,0.7669012426375899
pair_5a6fca10,math_train,a,145,2.4167634011841614,2.4355815225590236,4.551517875707661,2,0.05985307804305129,0.09376275141517154,0.4514582351862182,0.48536790855833845
pair_5a6fca10,math_train,h,89,2.5811045215377897,2.552060379797977,5.19369455610066,0,,,,
pair_5cf7a965,math_test,a,69,2.1001517887579126,1.846306486567778,5.0788627322421505,0,,,,
pair_5cf7a965,math_test,h,150,3.3088653005246664,2.3794585324658115,9.891583801084915,0,,,,
pair_5d026d45,amc_aime,a,53,2.4862246407334094,2.018914085178315,6.0300648910625805,1,0.273747407024703,0.6136907792640311,0.42563527747901064,0.7655786497183388
pair_5d026d45,amc_aime,h,34,3.087314789056668,2.966861012184962,6.953794456424983,0,,,,
pair_5daf2594,olympiads_ref,a,167,5.639910804053012,3.6416419521815953,17.438450403208797,2,-4.3784476144146875,-4.135317577296428,-5.224625607219663,-4.981495570101403
pair_5daf2594,olympiads_ref,h,285,4.337779947916954,3.091159570878691,14.593541019389388,2,0.13007019546639853,0.3815333519868057,1.5353866594640848,1.7868498159844919
pair_5df84962,amc_aime,a,437,2.225509163423901,2.0412214870211405,4.54284634334527,5,-0.21723589885971578,-0.2365705430106051,-0.0394981709347062,-0.05883281508559553
pair_5df84962,amc_aime,h,227,4.255550725991338,4.002708993415494,11.779913409094556,0,,,,
pair_5ee839bd,cn_contest,a,257,2.343493049379872,2.22688227111032,5.314855407538645,5,-0.8164348250455123,-0.9046984889627036,-0.1936796193095504,-0.2819432832267415
pair_5ee839bd,cn_contest,h,119,2.529772275106223,2.477367054881041,4.774514029036277,2,-2.3299567116633857,-2.500945827007247,-1.5453405247754355,-1.7163296401192967
pair_5eec702b,math_test,a,138,3.442891083407144,2.365049825919903,9.34558834863024,2,-0.14326096275102018,0.004650430381939019,-1.0015377390180336,-0.8536263458850744
pair_5eec702b,math_test,h,140,3.6191328717067415,2.7561089051001906,9.191274636877546,2,0.8493761555160122,0.8713195271835177,0.4206374855865467,0.4425808572540521
pair_5eff76b6,amc_aime,a,150,2.279653343317683,2.324102526665226,4.417693532405447,4,0.15083220611836268,0.36956352202910403,0.7169746259343195,0.9357059418450608
pair_5eff76b6,amc_aime,h,58,2.9402244688848533,2.6144282349651125,7.167257868212023,0,,,,
pair_5feca8f4,olympiads,a,191,2.6822183013247427,2.5322784609829214,5.5186729653014295,0,,,,
pair_5feca8f4,olympiads,h,191,2.818385347626082,2.468121707164512,6.8665623481392934,0,,,,
pair_60565fc7,number_theory,a,226,3.6033294540530596,2.8345013517065736,10.741475176893276,2,-3.5605259067188753,-3.5190349640789966,-2.835451390700115,-2.7939604480602367
pair_60565fc7,number_theory,h,231,3.9333688990439017,2.923738821209741,10.872802525149702,2,-0.42304405532972567,-0.5287572788301292,0.4251800154651242,0.3194667919647206
pair_606263d6,math_train,a,473,2.416850081135317,2.1016198879389645,5.695603644192844,4,0.6086874742580147,0.6401550798226142,0.22526817703318547,0.25673578259778507
pair_606263d6,math_train,h,496,2.8007510579742023,2.237690443934746,7.362725097031819,0,,,,
pair_61c6d911,math_train,a,307,2.88879415846691,2.2964306037821753,8.024963559398945,0,,,,
pair_61c6d911,math_train,h,715,3.2841260435228445,2.8110288841469955,8.0255075305362,3,-1.6112573729133886,-1.697269400492672,-0.9038385079624528,-0.9898505355417359
pair_62b6e279,math_test,a,106,2.417035492910457,2.274960021605406,5.048138160022801,1,-1.071767277919216,-1.0705676712215435,-0.0868330086663982,-0.0856334019687258
pair_62b6e279,math_test,h,71,3.1638604004760906,2.4954882657078814,7.32218013491351,0,,,,
pair_6357c298,amc_aime,a,75,4.799867828492024,3.623666066073561,14.402736922280246,0,,,,
pair_6357c298,amc_aime,h,265,4.095179565105119,3.068688692910491,13.92087550763289,0,,,,
pair_6369b437,math_test,a,239,4.037696046505623,2.798879910231471,14.58876198276588,2,-0.4973471437801602,-0.44744675080526664,-0.6299983987012756,-0.580098005726382
pair_6369b437,math_test,h,228,4.160969932028508,3.150220100277292,10.558071472682574,4,-1.5859859183408593,-1.5633722656336873,-0.9129235922861048,-0.8903099395789326
pair_659419e1,olympiads,a,927,2.3082386568776743,2.0953852661799552,5.8809318056015,20,-0.1454482096578572,-0.10438827795423744,-0.6522796530832531,-0.6112197213796333
pair_659419e1,olympiads,h,714,2.5884294281972253,2.5283371123804064,6.0171593202568765,3,-0.43945899230971114,-0.49576007606363226,-0.8051631179572363,-0.8614642017111575
pair_665c7b43,secondary_math,a,431,2.605774693748769,2.2841214140667545,6.2304021271771335,6,-0.21906205387334962,-0.2670873539996796,-0.5105030572081727,-0.5585283573345027
pair_665c7b43,secondary_math,h,255,3.4126360044963326,2.471826190443227,13.18398838460509,4,0.3316863628649953,0.3821851394527191,-0.006732752478253501,0.043766024109470336
pair_66b87803,cn_k12,a,996,2.496708831728805,2.2637582941841643,5.639468677343728,5,-0.058611716493955156,-0.05930005144222552,0.09294432367180798,0.09225598872353757
pair_66b87803,cn_k12,h,878,3.4978733395270516,2.4865301092462055,9.560784550091496,12,0.5914254689375115,0.610524855691131,0.1699142864526937,0.18901367320631327
pair_677749e1,math_train,a,220,3.0648844234324324,2.2686839164016708,8.141561258017104,2,-1.5055636131631018,-1.7222245327254997,-0.7201987357346089,-0.9368596552970068
pair_677749e1,math_train,h,221,3.07083390422758,2.249950584273902,8.043800553950254,2,-1.5717891217149873,-1.730436049946905,-0.758192840731201,-0.9168397689631187
pair_6801c12d,olympiads_ref,a,1122,2.710133791285532,2.3671553413539788,6.559692179873244,19,0.03191183553011085,0.022924212210289018,-0.03171093195456949,-0.040698555274391326
pair_6801c12d,olympiads_ref,h,924,3.0266742107662075,2.5222047672889296,7.289647894129947,12,-0.21590939391258976,-0.20532692184739476,0.008214690964011173,0.018797163029206143
pair_68e74a3f,cn_k12,a,289,2.431622056251761,2.0783957779277107,6.111403220934987,4,0.474420640276047,0.5966826608415707,-0.07682299144102411,0.0454390291244996
pair_68e74a3f,cn_k12,h,176,3.9287650349748646,3.008701346988155,9.151049514149106,0,,,,
pair_6920c5e4,secondary_math,a,1012,2.740542893194598,2.2276139802288424,6.60061341557919,32,0.0717192466920151,-0.05434108170137679,-0.45749511211894134,-0.5835554405123332
pair_6920c5e4,secondary_math,h,429,2.817131421811424,2.4956737944596483,6.125777848545528,8,0.15950657450094305,0.23533777648391094,0.28984856399374703,0.3656797659767149
pair_69286778,olympiads,a,291,3.493935503755381,2.6442042587593124,11.008510182682913,8,-0.018075029729010372,-0.0014365738883727608,-0.4368808659774352,-0.4202424101367976
pair_69286778,olympiads,h,335,3.736026650709155,2.870469749298277,11.261708439019515,8,-0.6382333048348758,-1.0157355710802143,-0.6898887804766202,-1.0673910467219587
pair_6ba505c0,cn_k12,a,1163,2.987895529360602,2.3476175535650334,8.147599240387576,33,-0.7313361918983539,-0.8312953324943135,-0.5574982718005427,-0.6574574123965026
pair_6ba505c0,cn_k12,h,1566,3.175455130317025,2.426663715452866,10.456191692095164,12,-0.500805979787081,-0.5384449709151354,-0.6085024221407903,-0.6461414132688447
pair_6bcfd203,math_train,a,135,2.484545687936981,2.5420074764855185,4.820207220462909,1,-0.5614896173132395,-0.6184987135309145,-1.0593894033599838,-1.1163984995776586
pair_6bcfd203,math_train,h,107,2.7430038091372824,2.8141839796675425,4.764980100851935,1,1.3339760649210617,1.421192020937561,0.9798779462790654,1.0670939022955648
pair_6d3a0d6c,math_test,a,113,2.7183256526628674,2.060653920697954,6.1607508140292335,2,0.6759654241245197,0.5840335175537241,0.9210823682833504,0.8291504617125549
pair_6d3a0d6c,math_test,h,183,2.8426742693083398,2.3249651302265613,6.1607508140292335,5,0.47360177408407134,-0.01643718685365302,0.47343548226265425,-0.016603478675070192
pair_6d779213,olympiads,a,1254,2.743355006486177,2.43191461565028,6.506280475343465,36,-0.2910431425602155,-0.3510439672329535,-0.25740583769303527,-0.3174066623657732
pair_6d779213,olympiads,h,453,3.655150412521282,2.8470795127898048,9.871291738349257,3,0.27410849392406283,0.2440225847769831,-0.7568327952914277,-0.7869187044385072
pair_6e98ad25,aops_forum,a,85,4.932290628296108,2.954505690327594,19.177733830359532,0,,,,
pair_6e98ad25,aops_forum,h,80,5.136993025036764,3.065324806891587,19.567062326672936,0,,,,
pair_7007ed35,math_train,a,108,2.6541701290748874,2.1927275771646757,6.887031426854267,2,-1.1311727268486707,-1.3611154305927504,-0.6101813804091387,-0.8401240841532185
pair_7007ed35,math_train,h,99,2.597891844924867,2.1795121445892724,6.533550040763963,0,,,,
pair_7187bdc5,amc_aime,a,428,3.5388461761607926,2.464603969348146,11.905936069361886,0,,,,
pair_7187bdc5,amc_aime,h,365,4.6232432005403385,3.380298911550432,16.015252296492918,0,,,,
pair_71cf0c00,olympiads,a,147,2.7617755597419333,2.483157864156645,5.381826209575998,0,,,,
pair_71cf0c00,olympiads,h,277,3.047792761099003,2.4978379863290425,7.699731542237525,0,,,,
pair_73bd6122,cn_k12,a,26,2.599853034483644,2.2786410378955697,5.91786562912761,0,,,,
pair_73bd6122,cn_k12,h,36,3.7426619662220477,2.7515089003341497,10.066328295150754,0,,,,
pair_7415487b,cn_k12,a,156,1.9404617495798324,1.5944918295209987,4.848830114897304,2,-0.25221304544807777,-0.18547737131761102,0.07802424522773599,0.14475991935820276
pair_7415487b,cn_k12,h,122,2.692462355211806,2.1149904986289276,6.160186934250982,0,,,,
pair_7580a01f,olympiads,a,549,2.3187317503080025,2.0207676147020672,5.2800466252907565,11,-0.7181032023797862,-0.8086747147822543,-0.592723575240235,-0.683295087642703
pair_7580a01f,olympiads,h,1123,3.2647339787438296,2.6822511183522657,9.418389703093847,7,-0.7980820706861947,-0.8172954888027187,-0.8125856247359405,-0.8317990428524643
pair_759606e4,math_train,a,162,2.934260385503223,2.4763718738859337,7.607846045845988,0,,,,
pair_759606e4,math_train,h,152,2.9396268854498735,2.4919450965894017,7.795528696890516,0,,,,
pair_76494dbd,olympiads,a,92,2.604710341018619,2.140452674749313,7.180590878164598,0,,,,
pair_76494dbd,olympiads,h,86,2.6184124869825296,2.187146012487121,7.049253016747268,0,,,,
pair_77658e38,cn_k12,a,299,2.143199480723651,1.988534516421234,5.16216042706673,6,-0.03788317881689721,-0.08698040170447872,-0.03833948012868723,-0.08743670301626873
pair_77658e38,cn_k12,h,70,2.626545572928768,2.3490953576495084,5.702161266499818,0,,,,
pair_78234522,olympiads_ref,a,886,2.3604461009284363,2.4067207147528955,4.5978840530972045,11,-0.15455441613085066,-0.15540362691640527,-0.161491463741667,-0.16234067452722162
pair_78234522,olympiads_ref,h,483,2.916403234275339,2.4345956140655747,6.435156150903489,0,,,,
pair_788625c0,olympiads,a,599,3.0264484136985383,2.5122702937170094,6.638731142402582,18,-0.054177298064440826,0.04657864307962242,0.07434986789901944,0.17510580904308265
pair_788625c0,olympiads,h,1690,3.226324396724686,2.7031372749039693,8.582764015139215,9,-0.3635976759433337,-0.3795671339967841,-0.5430649125437527,-0.5590343705972031
pair_7a30a024,olympiads,a,249,2.7866560951359176,2.302914613817842,6.021806693345197,3,-0.3086945402489541,-0.4160975522221571,-0.11855158740244136,-0.22595459937564435
pair_7a30a024,olympiads,h,134,2.8909783039437182,2.2249651304901668,6.176837196682212,1,-1.5945379783795728,-1.4958356314669892,-0.8683719084694022,-0.7696695615568185
pair_7a9abe33,amc_aime,a,116,3.2472260561242323,2.5484994013516955,6.80650832672388,2,0.22173038311118543,0.3918718761045149,0.8606564925773585,1.030797985570688
pair_7a9abe33,amc_aime,h,104,4.2369305331042515,3.392715790931526,10.74235888971135,0,,,,
pair_7b0b98d6,cn_k12,a,360,2.175952120989541,2.197577913375669,5.350699346970952,7,-0.12220985214789921,-0.15140927210782756,0.14151676674891606,0.11231734678898768
pair_7b0b98d6,cn_k12,h,314,2.771415394448506,2.5105206544125527,7.9765947539215984,2,1.3661183181716767,1.339936404258292,-0.47511867563792864,-0.5013005895513134
pair_7b176d5c,math_test,a,920,2.839720103675862,2.372847821878113,7.197294269646377,23,0.13261237149697824,0.10575275133319996,-0.00019994780884078646,-0.027059567972619027
pair_7b176d5c,math_test,h,660,4.0253409960858075,2.9294039366240097,11.900612969422875,8,-0.0669621507140189,-0.10992069825033346,0.22881467513779274,0.18585612760147807
pair_7cb6be3d,olympiads,a,665,2.596842381366443,2.1592730393798845,5.276421680586665,14,-0.1567107002695343,-0.16292467276340825,-0.20011036321691583,-0.20632433571078995
pair_7cb6be3d,olympiads,h,300,3.2801061006636267,2.3578046292408654,11.763945573654048,4,-0.6553134161914689,-0.7002914256605806,-1.1337420478918645,-1.1787200573609764
pair_7f6de6ca,number_theory,a,105,3.173009069145889,2.58894631207171,6.533635741838427,2,-1.3678549111078846,-1.82332830004131,-1.5044110041859555,-1.959884393119381
pair_7f6de6ca,number_theory,h,165,4.461365716065687,2.9551912268287768,13.828405196851175,2,-1.1609386449629118,-1.420332147276112,0.9432674189039143,0.6838739165907144
pair_7fda4fb2,olympiads,a,224,4.6390873339054925,2.757489211362776,16.04662240323713,4,0.5391562669369467,1.2323454587468898,3.200525616470716,3.8937148082806594
pair_7fda4fb2,olympiads,h,475,5.521775237434707,3.3332114025840305,15.98867411962532,2,2.5513388337994325,2.5725893357973737,3.206020782264198,3.227271284262139
pair_807fa532,olympiads,a,259,2.0635258851226275,2.013526047793567,4.751223520146955,1,-0.4514546969754276,-0.4023921491042199,-0.27497688132425413,-0.2259143334530464
pair_807fa532,olympiads,h,291,2.922342621984122,2.3429732549255875,7.987013237562228,3,0.30809871808642875,0.4772492693913013,1.5936959924381007,1.7628465437429732
pair_80de1ec1,cn_k12,a,242,2.412080890284803,1.7083725691935068,5.923489611911462,2,-1.0818813126122044,-1.0451231515663928,-0.5354981098441063,-0.49873994879829464
pair_80de1ec1,cn_k12,h,180,2.7028515908006217,2.3050869142965595,5.984602746619046,0,,,,
pair_80fc276c,olympiads,a,292,2.203341832553254,2.376076004839991,4.788784754811428,3,0.00861748284744257,0.025776603777667672,-0.042377672307088186,-0.025218551376863085
pair_80fc276c,olympiads,h,187,2.978076382427305,2.483157864156645,7.23526032595406,0,,,,
pair_81db3cca,cn_k12,a,268,2.3242150029441264,2.0557526529722523,5.1084167416589965,6,1.5050406188017955,1.7557741052073197,0.5397994658083534,0.7905329522138774
pair_81db3cca,cn_k12,h,187,2.770050095559281,2.3791361515256098,6.870701333047621,0,,,,
pair_81dfa8e6,aops_forum,a,650,2.6260746048967114,2.2627831769846245,6.255644572220216,9,0.28514550549782214,0.2826572354216562,-0.10664859282328606,-0.10913686289945201
pair_81dfa8e6,aops_forum,h,406,3.3229184753477,2.542939447351282,9.54158684307863,4,-0.35274389674916823,-0.3504552258917922,-0.343902251512224,-0.3416135806548479
pair_82f26bd9,amc_aime,a,114,2.978185366803369,2.7350001691450263,6.1854280683693155,0,,,,
pair_82f26bd9,amc_aime,h,155,3.3444150042160183,2.746486878562277,7.467168399530755,0,,,,
pair_842aefbb,number_theory,a,100,7.361235284786222,6.265389180873836,19.029280944841098,0,,,,
pair_842aefbb,number_theory,h,96,8.12457150670196,6.809307708878674,19.452841416848173,0,,,,
pair_84334dbe,olympiads,a,325,2.294682523539549,1.8591348951019424,6.535528465685482,0,,,,
pair_84334dbe,olympiads,h,221,2.8110103651470455,2.2757750407325017,6.957301707232197,0,,,,
pair_87179bc6,math_test,a,184,2.045488699246948,1.6096576780544352,4.704958271503182,1,0.38737087642961754,0.3613461354164233,0.11083200533387938,0.08480726432068515
pair_87179bc6,math_test,h,82,2.3394208252112962,1.8343913946002148,5.603590033019192,0,,,,
pair_877062a7,math_train,a,412,2.105319805769289,1.8237675107178024,4.674585642146344,10,-0.2541883931983874,-0.2931280619174419,-0.07290028292732065,-0.11183995164637528
pair_877062a7,math_train,h,265,3.4929825832200887,2.404540036566563,10.667783434036417,1,-0.9217356349934471,-0.9116745561640396,1.742202820657381,1.7522638994867885
pair_8793031c,olympiads,a,1473,2.454640164398097,2.2757750407325017,5.405839392800965,15,0.36601058276882015,0.40421122365059353,0.5139921205253731,0.5521927614071466
pair_8793031c,olympiads,h,2027,2.5660915930629518,2.350651080048083,5.532561689201754,20,0.22351882773967344,0.21712068351484293,0.11200521783173274,0.10560707360690222
pair_87ba057a,olympiads_ref,a,77,3.0500274532134006,3.020869626033539,7.168643938518331,0,,,,
pair_87ba057a,olympiads_ref,h,157,3.5837084239469226,3.059054031579308,8.461611950928067,2,0.6653187877076494,0.8748239238030673,2.0426524903574217,2.2521576264528393
pair_87d2dbfe,math_test,a,140,2.8379031710515945,1.9734212842498229,8.998932033160708,0,,,,
pair_87d2dbfe,math_test,h,174,4.228926231873731,3.48632860991818,12.895592208468589,0,,,,
pair_88838551,amc_aime,a,134,3.220024669948042,2.462030820032921,9.55203191525449,0,,,,
pair_88838551,amc_aime,h,159,4.031259223479683,2.939745924550042,12.224719242555203,1,-2.1487247906359297,-2.267990599758385,-1.8719865756481626,-1.9912523847706176
pair_8956508b,math_test,a,70,2.4281474581780427,2.287238671908492,5.063950746993852,1,0.2259394984996952,0.5440705040508585,0.40977577131001475,0.7279067768611781
pair_8956508b,math_test,h,71,3.4702188118629387,2.4290021212581343,11.19522025305595,0,,,,
pair_896a11b6,olympiads_ref,a,312,3.3892320882284426,3.0509619384480304,9.211952219825793,0,,,,
pair_896a11b6,olympiads_ref,h,1126,3.729508747464173,2.8510200261236593,11.159553814904244,6,-1.003408730304271,-1.103658624767908,-0.24164953578916593,-0.3418994302528031
pair_8a45bd25,cn_contest,a,746,3.1654008432872325,2.4187260823190564,9.77037688064478,14,-0.5901252168014983,-0.709382242327902,-0.6638802135876437,-0.7831372391140473
pair_8a45bd25,cn_contest,h,1481,3.1549671575293514,2.4150130405881023,10.086894502736447,42,0.17394633343490937,0.08532806159352498,0.15968980565283464,0.07107153381145018
pair_8a465ac4,olympiads,a,192,4.730891586472345,2.8231416256371045,15.975415103596175,5,-1.103915045916839,-2.0252008140277913,1.5495961390439137,0.6283103709329614
pair_8a465ac4,olympiads,h,104,5.341226836570058,3.2731382075053608,15.36927930002586,0,,,,
pair_8d6d2aa2,olympiads_ref,a,305,2.907948519024457,2.6006248120554325,6.206863890873153,1,-3.8416333416788113,-3.8674561923896853,-3.2746477575391353,-3.3004706082500093
pair_8d6d2aa2,olympiads_ref,h,670,3.1950840966670024,2.7214643078266594,7.707203957780833,9,-0.256468764989889,-0.2210306705266406,-0.46564897674165984,-0.43021088227841153
pair_8e82b67b,amc_aime,a,208,2.3814567391444976,2.134473854880291,5.670428497393114,3,0.42297541722775606,0.4841224889245133,0.14650390353780765,0.2076509752345649
pair_8e82b67b,amc_aime,h,178,3.3493767134871555,2.5273875179673673,10.454422877579162,0,,,,
pair_915d7da0,math_train,a,187,2.6667142704239657,2.3973207636574987,5.960443588529603,2,0.13591344308311892,0.2615452794916756,0.44346454958803483,0.5690963859965915
pair_915d7da0,math_train,h,92,2.8219380641371,2.4162318073626543,6.613419882828022,0,,,,
pair_919a0d3c,number_theory,a,163,5.409460313532519,4.142725973158032,14.607462321893136,0,,,,
pair_919a0d3c,number_theory,h,146,5.893834503290923,4.752855685423538,14.612047586418498,0,,,,
pair_92daf189,inequalities,a,398,2.3355299550040862,2.115629365961971,4.723465357561108,4,0.025473792513262927,-0.010199823090735319,0.23711327851855474,0.20143966291455645
pair_92daf189,inequalities,h,553,2.4561063234889837,2.2551356421049253,5.713547301155635,8,0.3443729626543772,0.29380829177137907,0.26913526954635003,0.21857059866335185
pair_95cc16d3,math_train,a,128,2.043085911100634,1.550328872511236,5.424409674060739,0,,,,
pair_95cc16d3,math_train,h,72,2.4598322275767925,2.030261373421126,6.009678232335298,0,,,,
pair_95ff000b,olympiads,a,477,2.433633390305244,2.3429732549255875,5.717596563389982,5,0.43347711597099786,0.44708240972201574,0.3263135771655931,0.33991887091661116
pair_95ff000b,olympiads,h,868,2.378953200496192,2.3429732549255875,5.59760964940956,7,-0.004286071349145081,0.0040189932769226595,0.16640893369018658,0.17471399831625437
pair_965e479d,olympiads_ref,a,663,2.7722156571948013,2.440598181993859,7.322668369053999,10,0.08403331441100104,0.14959721963489508,-0.11584127725352777,-0.05027737202963378
pair_965e479d,olympiads_ref,h,674,3.9588764498407727,2.8084299193463016,13.407624998810697,10,0.345782961841239,0.5011889881975229,0.7538715698211921,0.9092775961774763
pair_98273f65,olympiads,a,951,2.595194281677927,2.4012052193283915,6.303076812728077,14,-0.05727797394928386,-0.0659954662336534,0.19066279085219362,0.18194529856782404
pair_98273f65,olympiads,h,496,3.0687096765033757,2.4994866332952967,7.296717385904072,2,2.6717934765313185,2.665369244887458,0.04328358301140689,0.03685935136754634
pair_99ea5bb6,math_train,a,571,2.4228340821142957,2.2729722747070413,4.922394722349493,10,0.08151108417261232,0.011916803587894653,-0.008336816860273388,-0.07793109744499105
pair_99ea5bb6,math_train,h,468,3.2520186250907694,2.641359593950639,8.269171382917637,2,1.1650864460512638,1.1314224179590693,1.2638303135213507,1.2301662854291562
pair_99eea8ae,math_test,a,102,3.793739956351124,3.1516826304499723,9.444146012252425,1,0.5040297328263996,1.095605708049427,3.4150962260437643,4.006672201266792
pair_99eea8ae,math_test,h,88,3.652494481362521,3.153145160622653,8.3113021254564,1,0.5620977912845011,1.3179898472399862,5.161003325326364,5.916895381281849
pair_9a76e23c,cn_contest,a,1677,2.182045496282202,2.108679198796078,4.227754264027815,31,0.21866004632664277,0.26210448413615606,0.34397408922810696,0.3874185270376203
pair_9a76e23c,cn_contest,h,1280,2.297053471872915,2.2045223298558616,4.351580655363048,21,0.4152764028652357,0.4677315366570741,0.5132110248989067,0.5656661586907449
pair_9a84ead7,math_test,a,127,2.692769715214927,2.0583977979373307,5.93691167201589,0,,,,
pair_9a84ead7,math_test,h,158,3.324808992108232,2.427907003646169,8.659750384050202,0,,,,
pair_9af28884,math_train,a,108,2.6311192921880524,2.2070054782562094,6.287363500819929,0,,,,
pair_9af28884,math_train,h,136,3.156688930615154,2.5630094758952584,8.42796147545723,1,2.1158201110318196,2.2230996995111547,3.2161964315151588,3.323476019994494
pair_9b461a0f,math_test,a,251,3.9836627068503137,2.914488612435262,10.893388359031686,4,-0.35908928592377315,-0.5357716034297406,-0.09348544518963947,-0.270167762695607
pair_9b461a0f,math_test,h,400,5.434184454710906,3.9362431812096115,17.540827309667385,2,-3.9295683312775584,-4.052895625134813,-2.2544460156060535,-2.3777733094633073
pair_9d3572bb,amc_aime,a,191,3.166854333119512,2.508945904549492,7.607760820514427,2,1.036948997083288,0.9385992605058571,0.6299472377753884,0.5315975011979576
pair_9d3572bb,amc_aime,h,73,4.224521643794175,3.117938635346396,17.954208619806955,0,,,,
pair_9d50620a,math_test,a,434,2.247798247834238,2.2674126321392527,4.652085511575183,10,-0.6282492131776931,-0.703077967430257,-0.25548483111051423,-0.33031358536307803
