pair,h_N,h_root_component_share,h_theorem_0.1,h_mean_all_0.1,h_mean_root_component_0.1,h_theorem_0.05,h_mean_all_0.05,h_mean_root_component_0.05,h_theorem_0.01,h_mean_all_0.01,h_mean_root_component_0.01,a_N,a_root_component_share,a_theorem_0.1,a_mean_all_0.1,a_mean_root_component_0.1,a_theorem_0.05,a_mean_all_0.05,a_mean_root_component_0.05,a_theorem_0.01,a_mean_all_0.01,a_mean_root_component_0.01
pair_47d24c12,1602,1.0,0.8854166666666665,0.9843712844063969,0.9843712844063969,0.9345238095238095,0.9910454194162059,0.9910454194162059,0.96875,0.9932023215028833,0.9932023215028833,8880,1.0,0.953125,0.9898770059121622,0.9898770059121622,0.9734375,0.9933606067004503,0.9933606067004503,0.9343750000000001,0.9947124859234234,0.9947124859234234
pair_4860e4db,8502,1.0,0.9508928571428571,0.9887524714072881,0.9887524714072881,0.8928571428571429,0.9930298263153768,0.9930298263153768,0.9360119047619048,0.9947461591670308,0.9947461591670308,13373,1.0,0.9687500000000001,0.9902813682864905,0.9902813682864905,0.8973214285714286,0.9939864171945605,0.9939864171945605,0.9851190476190476,0.9956309666242927,0.9956309666242927
pair_48881c66,11281,1.0,0.9479166666666666,0.9889444852491124,0.9889444852491124,0.9494047619047619,0.994008968936391,0.994008968936391,0.96875,0.9946313280653101,0.9946313280653101,12628,1.0,0.9609375,0.9894610439103579,0.9894610439103579,0.9421875,0.9936012729648399,0.9936012729648399,0.9265625000000001,0.9948643391669306,0.9948643391669306
pair_49366beb,2084,1.0,0.9156249999999999,0.9832061240403072,0.9832061240403072,1.0,0.9880743162188101,0.9880743162188101,0.990625,0.9921192718330136,0.9921192718330136,1931,1.0,0.9955357142857143,0.9826915489137136,0.9826915489137136,0.9672619047619048,0.9861193312125472,0.9861193312125472,0.9717261904761905,0.9894661968878695,0.9894661968878695
pair_496aea54,88,1.0,0.9078124999999999,0.9050603693181819,0.9050603693181819,0.990625,0.9603515625,0.9603515625,0.9578125,0.9493430397727274,0.9493430397727274,88,1.0,0.9078124999999999,0.9050603693181819,0.9050603693181819,0.990625,0.9603515625,0.9603515625,0.9578125,0.9493430397727274,0.9493430397727274
pair_496f71fb,54,1.0,0.9404761904761905,0.8732638888888887,0.8732638888888887,0.8958333333333333,0.9343309082892418,0.9343309082892418,0.837797619047619,0.9025022045855379,0.9025022045855379,54,1.0,0.9404761904761905,0.8732638888888887,0.8732638888888887,0.8958333333333333,0.9343309082892418,0.9343309082892418,0.837797619047619,0.9025022045855379,0.9025022045855379
pair_496fbd44,9644,1.0,0.9468749999999999,0.9889468192658648,0.9889468192658648,0.975,0.9933213008087929,0.9933213008087929,0.9703124999999999,0.9951890424097884,0.9951890424097884,13918,1.0,0.974702380952381,0.9907787919378127,0.9907787919378127,0.974702380952381,0.9946012443632432,0.9946012443632432,0.9866071428571429,0.9959536597006959,0.9959536597006959
pair_49737f41,1957,1.0,0.9553571428571429,0.9767295970508797,0.9767295970508797,0.9940476190476191,0.986185123001679,0.986185123001679,0.9955357142857143,0.9908889334987956,0.9908889334987956,3776,1.0,0.953125,0.9859048099841102,0.9859048099841102,0.9515625,0.9913814221398304,0.9913814221398304,1.0,0.9943330409163136,0.9943330409163136
pair_49f9b472,2731,1.0,0.9300595238095238,0.981137534655019,0.981137534655019,0.9717261904761905,0.988202036581751,0.988202036581751,0.9895833333333334,0.9904518883716064,0.9904518883716064,3200,1.0,0.9609375,0.98364013671875,0.98364013671875,0.95625,0.9900043945312501,0.9900043945312501,0.9921875,0.9905322265625,0.9905322265625
pair_4a23a011,2003,1.0,0.9717261904761905,0.9803026115588522,0.9803026115588522,0.9791666666666667,0.9860766885386206,0.9860766885386206,0.9613095238095238,0.9881546727527757,0.9881546727527757,1340,1.0,0.94375,0.9754734141791045,0.9754734141791045,0.9640625,0.9842269123134328,0.9842269123134328,0.9468750000000001,0.985889692164179,0.985889692164179
pair_4c39d86a,10926,1.0,0.9598214285714286,0.9903241122094087,0.9903241122094087,0.9925595238095238,0.9933155568194695,0.9933155568194695,0.9776785714285714,0.9956284648675505,0.9956284648675505,9532,1.0,0.9484374999999999,0.9891611807595468,0.9891611807595468,0.9875,0.9933583914708352,0.9933583914708352,0.9703125,0.9952906984368443,0.9952906984368443
pair_4c7ab903,1571,1.0,0.9255952380952381,0.9767408156770029,0.9767408156770029,0.9761904761904762,0.985747059804189,0.985747059804189,0.9880952380952381,0.9876812994453034,0.9876812994453034,2602,1.0,0.9627976190476191,0.9823887760330882,0.9823887760330882,0.9568452380952381,0.9888307071483474,0.9888307071483474,0.9836309523809523,0.9925377914424802,0.9925377914424802
pair_4cffc8e6,2587,1.0,0.9925595238095238,0.9844448892815727,0.9844448892815727,0.956845238095238,0.9889712988017008,0.9889712988017008,0.9717261904761905,0.9923927098864285,0.9923927098864285,13947,1.0,0.9702380952380952,0.9906945767480292,0.9906945767480292,0.9940476190476191,0.9939997123463998,0.9939997123463998,0.9375,0.9952883919395534,0.9952883919395534
pair_4d25cb85,12185,1.0,0.8898809523809524,0.9900807491646639,0.9900807491646639,0.9226190476190477,0.994125657033433,0.994125657033433,0.9642857142857143,0.9954601188033688,0.9954601188033688,18968,1.0,0.978125,0.9911823531737664,0.9911823531737664,0.9875,0.994419466338043,0.994419466338043,1.0,0.9956230559363137,0.9956230559363137
pair_4d494975,389,1.0,0.9627976190476191,0.9592820418655895,0.9592820418655895,0.9657738095238095,0.9726940261965967,0.9726940261965967,0.9836309523809523,0.982548353531644,0.982548353531644,2113,1.0,0.9300595238095238,0.9841499898586978,0.9841499898586978,0.9836309523809523,0.9886706161404458,0.9886706161404458,0.9613095238095238,0.9928813693011517,0.9928813693011517
pair_4d68f3d1,4044,1.0,0.9828125000000001,0.9883592977250247,0.9883592977250247,1.0,0.9922636158506429,0.9922636158506429,0.915625,0.9931658011869435,0.9931658011869435,3017,1.0,0.9732142857142857,0.9852482756443645,0.9852482756443645,1.0,0.9897456082200862,0.9897456082200862,0.9806547619047619,0.993034017551336,0.993034017551336
pair_4eec1381,11646,1.0,0.9464285714285714,0.9897534050113261,0.9897534050113261,0.9449404761904763,0.9940040469648276,0.9940040469648276,0.9434523809523809,0.9956772916104445,0.9956772916104445,4516,1.0,0.9578125000000001,0.9856084615810452,0.9856084615810452,0.9765625,0.9909810257971658,0.9909810257971658,0.95625,0.9928729102081487,0.9928729102081487
pair_4fd720f4,1846,1.0,0.9583333333333333,0.9790231775266987,0.9790231775266987,0.9776785714285714,0.9842742351545168,0.9842742351545168,0.9791666666666667,0.9881331256771397,0.9881331256771397,6395,1.0,0.9791666666666667,0.9890909471685468,0.9890909471685468,0.9761904761904762,0.9926181633716817,0.9926181633716817,0.9672619047619048,0.9947713057075841,0.9947713057075841
pair_512e1ab2,8036,1.0,0.9406249999999999,0.9884323279616724,0.9884323279616724,0.98125,0.9923615215903434,0.9923615215903434,0.9953125,0.9950286212045795,0.9950286212045795,15715,1.0,0.9702380952380953,0.9910733224247383,0.9910733224247383,0.9166666666666667,0.9938578549459873,0.9938578549459873,0.9910714285714286,0.9958656235322636,0.9958656235322636
pair_517e0184,13073,1.0,0.9940476190476191,0.9895146940440676,0.9895146940440676,0.9880952380952381,0.993610854614928,0.993610854614928,0.9404761904761905,0.9950156265367005,0.9950156265367005,21554,1.0,0.9910714285714286,0.9910850985564496,0.9910850985564496,0.9151785714285714,0.994782139101349,0.994782139101349,0.9568452380952381,0.9955684394013705,0.9955684394013705
pair_535c413d,5994,1.0,0.9687500000000001,0.9876801404579182,0.9876801404579182,0.9523809523809523,0.9925021747938415,0.9925021747938415,0.9702380952380952,0.9943383363522253,0.9943383363522253,7036,1.0,0.9812500000000001,0.9892410460488914,0.9892410460488914,0.984375,0.9928030841387151,0.9928030841387151,0.9890625,0.9945812162450255,0.9945812162450255
pair_54aff7bc,2359,1.0,0.9508928571428572,0.982849371202487,0.982849371202487,0.9717261904761905,0.988093345646864,0.988093345646864,0.96875,0.991614561254769,0.991614561254769,2864,1.0,0.9265625,0.985786378317039,0.985786378317039,0.9781249999999999,0.9909048751745811,0.9909048751745811,0.990625,0.9920740223463688,0.9920740223463688
pair_564fee0e,2240,1.0,0.9281249999999999,0.9814927455357142,0.9814927455357142,0.9515625,0.9861418805803572,0.9861418805803572,0.909375,0.989937220982143,0.989937220982143,1461,1.0,0.8839285714285714,0.9772110589615722,0.9772110589615722,0.9821428571428572,0.9820440582119226,0.9820440582119226,0.9836309523809523,0.9894733303999218,0.9894733303999218
pair_567a7178,11338,1.0,0.9479166666666666,0.9900742026392495,0.9900742026392495,0.9791666666666666,0.9942766476408874,0.9942766476408874,0.96875,0.9958433607170156,0.9958433607170156,17065,1.0,0.9136904761904763,0.9917892721108367,0.9917892721108367,0.9955357142857143,0.9950582855468586,0.9950582855468586,0.96875,0.9959514914961002,0.9959514914961002
pair_5688be7b,3508,1.0,0.946875,0.9849763041619156,0.9849763041619156,0.9875,0.9903354831812999,0.9903354831812999,1.0,0.9928239915906499,0.9928239915906499,3967,1.0,0.9747023809523809,0.9868408417059792,0.9868408417059792,0.9568452380952381,0.9916847473801722,0.9916847473801722,1.0,0.9930441769599193,0.9930441769599193
pair_57c4dba0,28310,1.0,0.9791666666666667,0.9919793716674237,0.9919793716674237,0.9345238095238095,0.9947905628164372,0.9947905628164372,1.0,0.9959691069115743,0.9959691069115743,25889,1.0,0.9970238095238095,0.9915094823320807,0.9915094823320807,0.9494047619047619,0.9950024164519221,0.9950024164519221,0.9523809523809523,0.9962869181432085,0.9962869181432085
pair_587b1256,2969,1.0,0.9389880952380952,0.9823403342475421,0.9823403342475421,0.9851190476190476,0.9872998163563168,0.9872998163563168,0.9866071428571429,0.9903582054243051,0.9903582054243051,3947,1.0,0.9657738095238095,0.986001272817209,0.986001272817209,0.949404761904762,0.9906416265518115,0.9906416265518115,0.96875,0.9921236894808595,0.9921236894808595
pair_58e22ef3,3029,1.0,0.894345238095238,0.9863737835840841,0.9863737835840841,0.9910714285714286,0.9919031701488783,0.9919031701488783,0.9255952380952381,0.9934114079768586,0.9934114079768586,4689,1.0,0.9345238095238095,0.9892923153479776,0.9892923153479776,0.9747023809523809,0.9927143948857001,0.9927143948857001,0.9211309523809523,0.9934192486975596,0.9934192486975596
pair_59111b24,6432,1.0,0.9640624999999999,0.9885897660136814,0.9885897660136814,0.9437500000000001,0.9928477728544777,0.9928477728544777,0.9640624999999999,0.9945421816697759,0.9945421816697759,12953,1.0,0.9776785714285715,0.9911742499439364,0.9911742499439364,0.9732142857142857,0.9948589313746035,0.9948589313746035,0.96875,0.9956968968394893,0.9956968968394893
pair_5a6fca10,3208,1.0,0.9546874999999999,0.9834578592581048,0.9834578592581048,0.9468750000000001,0.9876782652743142,0.9876782652743142,0.9890625000000001,0.9923964502805488,0.9923964502805488,5789,1.0,0.9553571428571429,0.9870654731058081,0.9870654731058081,0.9747023809523809,0.9916346375309494,0.9916346375309494,1.0,0.9948558020548002,0.9948558020548002
pair_5cf7a965,3862,1.0,0.9642857142857143,0.9820091520554364,0.9820091520554364,0.9761904761904762,0.9900175858795098,0.9900175858795098,0.9672619047619048,0.9932796817587728,0.9932796817587728,3020,1.0,0.975,0.9837939776490067,0.9837939776490067,0.96875,0.9902788700331124,0.9902788700331124,0.9890625,0.992655732615894,0.992655732615894
pair_5d026d45,804,1.0,0.9984375,0.9698033271144278,0.9698033271144278,0.9640625,0.9750233208955223,0.9750233208955223,0.9656250000000001,0.9802880130597015,0.9802880130597015,255,1.0,0.9657738095238095,0.9433765172735761,0.9433765172735761,0.9270833333333333,0.9609593837535014,0.9609593837535014,0.8898809523809523,0.9516456582633053,0.9516456582633053
pair_5daf2594,3366,1.0,0.9196428571428572,0.9837008035537448,0.9837008035537448,0.9791666666666667,0.9877198985654868,0.9877198985654868,0.9880952380952381,0.9914118425147836,0.9914118425147836,3324,1.0,0.9796875,0.9842960288808665,0.9842960288808665,0.9765625,0.9880631392900121,0.9880631392900121,0.9765625,0.991721664410349,0.991721664410349
pair_5df84962,1208,1.0,0.965625,0.9783552359271523,0.9783552359271523,0.9578125000000001,0.9847682119205298,0.9847682119205298,0.940625,0.9870641038907284,0.9870641038907284,1798,1.0,0.9568452380952381,0.9806274498119604,0.9806274498119604,0.9955357142857143,0.9872369762699295,0.9872369762699295,1.0,0.9888119736214841,0.9888119736214841
pair_5ee839bd,2925,1.0,0.9598214285714286,0.9817541717541717,0.9817541717541717,0.9985119047619048,0.989033374033374,0.989033374033374,0.9821428571428572,0.9927976190476191,0.9927976190476191,3861,1.0,0.9613095238095238,0.9862598820932154,0.9862598820932154,0.9910714285714286,0.9903190944857612,0.9903190944857612,0.9866071428571429,0.9914818977318978,0.9914818977318978
pair_5eec702b,2671,1.0,0.9836309523809524,0.9838432190547505,0.9838432190547505,0.9880952380952381,0.9891108867732791,0.9891108867732791,0.9985119047619048,0.991727728156032,0.991727728156032,2069,1.0,0.9895833333333334,0.9819162984188359,0.9819162984188359,0.9345238095238095,0.9883886855853989,0.9883886855853989,0.9821428571428572,0.9917834702754954,0.9917834702754954
pair_5eff76b6,1280,1.0,0.9484374999999999,0.9794055175781249,0.9794055175781249,0.98125,0.98526611328125,0.98526611328125,1.0,0.99205078125,0.99205078125,1710,1.0,0.9241071428571429,0.9796696602617656,0.9796696602617656,0.9851190476190477,0.9878089320523531,0.9878089320523531,0.9880952380952381,0.9905797479810637,0.9905797479810637
pair_5feca8f4,5751,1.0,0.9508928571428571,0.9884939782729298,0.9884939782729298,0.9866071428571428,0.9920784998054168,0.9920784998054168,1.0,0.9943803769116758,0.9943803769116758,4542,1.0,0.9032738095238095,0.9866785661864922,0.9866785661864922,0.9985119047619048,0.9921549008198611,0.9921549008198611,0.9866071428571428,0.9942727008240548,0.9942727008240548
pair_60565fc7,70,1.0,0.8809523809523809,0.8694302721088435,0.8694302721088435,0.9047619047619048,0.9122874149659865,0.9122874149659865,0.9568452380952381,0.9054421768707485,0.9054421768707485,70,1.0,0.8809523809523809,0.8694302721088435,0.8694302721088435,0.9047619047619048,0.9122874149659865,0.9122874149659865,0.9568452380952381,0.9054421768707485,0.9054421768707485
pair_606263d6,5337,1.0,0.9970238095238095,0.9876493950587545,0.9876493950587545,0.980654761904762,0.9925305258884517,0.9925305258884517,0.9747023809523809,0.9938839480892601,0.9938839480892601,5602,1.0,0.9880952380952381,0.9880251100797335,0.9880251100797335,0.9806547619047619,0.9926065414562827,0.9926065414562827,1.0,0.9948681699563082,0.9948681699563082
pair_61c6d911,6817,1.0,0.9598214285714286,0.9879256253623645,0.9879256253623645,0.96875,0.9921148634017198,0.9921148634017198,1.0,0.9929952342533024,0.9929952342533024,2730,1.0,0.9761904761904762,0.9807675954997384,0.9807675954997384,0.9925595238095238,0.9888403758939474,0.9888403758939474,0.9836309523809524,0.9906162785627073,0.9906162785627073
pair_62b6e279,207,1.0,0.9523809523809524,0.9419714745801703,0.9419714745801703,0.9910714285714286,0.950447147458017,0.950447147458017,0.9985119047619048,0.9670678053830228,0.9670678053830228,17460,1.0,0.9890625000000001,0.9874177584478809,0.9874177584478809,0.9296874999999999,0.9922864762313861,0.9922864762313861,0.9703124999999999,0.993740245561283,0.993740245561283
pair_6357c298,2600,1.0,0.9640625,0.979946514423077,0.979946514423077,0.984375,0.9866778846153845,0.9866778846153845,0.984375,0.9905414663461539,0.9905414663461539,1898,1.0,0.9717261904761905,0.9810397222640374,0.9810397222640374,0.9508928571428572,0.9870524737819258,0.9870524737819258,0.9702380952380952,0.9910604521049726,0.9910604521049726
pair_6369b437,1283,1.0,0.9553571428571429,0.9825163307723712,0.9825163307723712,0.9642857142857143,0.987444558883569,0.987444558883569,0.9851190476190477,0.9922672400994692,0.9922672400994692,1328,1.0,0.9671875000000001,0.9841079160391567,0.9841079160391567,0.975,0.9898155120481928,0.9898155120481928,1.0,0.9912674134036145,0.9912674134036145
pair_659419e1,17059,1.0,0.9702380952380952,0.9917927521849937,0.9917927521849937,0.9747023809523809,0.9946665319800468,0.9946665319800468,0.9672619047619048,0.9955019553984911,0.9955019553984911,24366,1.0,0.9806547619047619,0.9922370604237755,0.9922370604237755,0.9732142857142857,0.9950217271920672,0.9950217271920672,0.9404761904761905,0.9959717727278057,0.9959717727278057
pair_665c7b43,3771,1.0,0.9270833333333334,0.9877014117765908,0.9877014117765908,0.8988095238095238,0.9915761418595547,0.9915761418595547,0.9776785714285715,0.9945846908108243,0.9945846908108243,3666,1.0,0.9702380952380952,0.9873727041280234,0.9873727041280234,0.9747023809523809,0.9921588827838828,0.9921588827838828,1.0,0.9929224144649677,0.9929224144649677
pair_66b87803,15962,1.0,0.949404761904762,0.9893103636016491,0.9893103636016491,0.9404761904761906,0.9939999798628886,0.9939999798628886,0.9791666666666667,0.9953460898204665,0.9953460898204665,44041,1.0,0.9702380952380952,0.992236265773992,0.992236265773992,0.9627976190476191,0.9950502359273448,0.9950502359273448,0.9880952380952381,0.9964699762991411,0.9964699762991411
pair_677749e1,2233,1.0,0.9389880952380952,0.9833703857718636,0.9833703857718636,0.9895833333333334,0.9874648135116115,0.9874648135116115,0.9791666666666667,0.9936084543535282,0.9936084543535282,2209,1.0,0.9851190476190477,0.9821004171247495,0.9821004171247495,0.9330357142857142,0.9877065414214576,0.9877065414214576,0.9910714285714286,0.9934534587941106,0.9934534587941106
pair_6801c12d,4584,1.0,0.9624999999999999,0.9852625981675394,0.9852625981675394,0.99375,0.9908117910122165,0.9908117910122165,0.965625,0.9928559255017452,0.9928559255017452,7992,1.0,0.940625,0.9885221158658659,0.9885221158658659,0.9843750000000001,0.9937189142267269,0.9937189142267269,0.9640625,0.9947981184309309,0.9947981184309309
pair_68e74a3f,2300,1.0,0.9125,0.9782269021739133,0.9782269021739133,0.9906250000000001,0.9883097826086957,0.9883097826086957,0.9765625,0.9902710597826087,0.9902710597826087,2608,1.0,0.9734375,0.9816639906058282,0.9816639906058282,0.9625000000000001,0.9894219708588957,0.9894219708588957,0.959375,0.991980804256135,0.991980804256135
pair_6920c5e4,6432,1.0,0.9796874999999999,0.9879117595615672,0.9879117595615672,1.0,0.9917363864272388,0.9917363864272388,0.984375,0.9946216184701493,0.9946216184701493,14851,1.0,0.9910714285714286,0.9906491786668207,0.9906491786668207,0.9657738095238095,0.9938621457269191,0.9938621457269191,0.9672619047619048,0.9960766029864913,0.9960766029864913
pair_69286778,1440,1.0,0.9640624999999999,0.9775119357638888,0.9775119357638888,0.9890625,0.9853005642361111,0.9853005642361111,0.93125,0.9904210069444446,0.9904210069444446,2621,1.0,0.9642857142857143,0.9842810359550154,0.9842810359550154,0.9776785714285714,0.990362865863629,0.990362865863629,0.9672619047619048,0.9926463908722588,0.9926463908722588
pair_6ba505c0,13586,1.0,0.9583333333333334,0.9897891430604334,0.9897891430604334,0.9613095238095238,0.9939667847854586,0.9939667847854586,0.9523809523809523,0.9952802867798084,0.9952802867798084,12386,1.0,0.8883928571428571,0.9905880919701969,0.9905880919701969,0.9464285714285715,0.994211013971227,0.994211013971227,0.9672619047619048,0.9956479281523687,0.9956479281523687
pair_6bcfd203,1098,1.0,0.9479166666666667,0.9677172781680979,0.9677172781680979,0.9776785714285715,0.981759313470379,0.981759313470379,0.9747023809523809,0.9848154653482523,0.9848154653482523,827,1.0,0.9523809523809524,0.9823641820694422,0.9823641820694422,0.9880952380952381,0.9882877727874705,0.9882877727874705,1.0,0.9895653394368631,0.9895653394368631
pair_6d3a0d6c,91,1.0,0.8854166666666666,0.9130690737833596,0.9130690737833596,0.84375,0.950484039769754,0.950484039769754,0.96875,0.9485217163788592,0.9485217163788592,115,1.0,0.9895833333333334,0.9233178053830227,0.9233178053830227,0.9002976190476191,0.9564699792960663,0.9564699792960663,1.0,0.9580745341614907,0.9580745341614907
pair_6d779213,3016,1.0,0.946875,0.9809256879973476,0.9809256879973476,0.9875,0.9888034648541115,0.9888034648541115,0.9796875,0.9894671128978781,0.9894671128978781,8921,1.0,0.9776785714285714,0.9889971695998206,0.9889971695998206,0.9598214285714286,0.9930079040359557,0.9930079040359557,0.9672619047619048,0.9939420295076892,0.9939420295076892
pair_6e98ad25,925,1.0,0.9538690476190477,0.9737564350064352,0.9737564350064352,0.9925595238095238,0.9834314671814671,0.9834314671814671,0.9836309523809524,0.9874469111969112,0.9874469111969112,384,1.0,0.971875,0.9700520833333334,0.9700520833333334,0.990625,0.97603759765625,0.97603759765625,0.9859375,0.9831665039062498,0.9831665039062498
pair_7007ed35,2256,1.0,0.9984375,0.9828395113031914,0.9828395113031914,0.9984375,0.9882306903812056,0.9882306903812056,0.978125,0.9907157302748227,0.9907157302748227,2276,1.0,0.9343750000000001,0.9823587159490333,0.9823587159490333,0.975,0.988247610940246,0.988247610940246,0.9765625,0.9908556678383128,0.9908556678383128
pair_7187bdc5,5970,1.0,0.9300595238095238,0.9878955790859056,0.9878955790859056,0.9598214285714286,0.9917514158092048,0.9917514158092048,0.9866071428571429,0.9936582715163118,0.9936582715163118,8204,1.0,0.9406250000000002,0.9889514642247683,0.9889514642247683,0.9984375,0.9935717333008289,0.9935717333008289,1.0,0.9942110936738177,0.9942110936738177
pair_71cf0c00,5068,1.0,0.96875,0.9862143597079716,0.9862143597079716,0.9187500000000001,0.9914703778610893,0.9914703778610893,0.9796875,0.993604787391476,0.993604787391476,40978,1.0,0.9970238095238095,0.9925498641547498,0.9925498641547498,0.9851190476190477,0.9957193203554056,0.9957193203554056,0.9776785714285714,0.9962806697670528,0.9962806697670528
pair_73bd6122,137,1.0,0.9389880952380952,0.9346215676051443,0.9346215676051443,0.9970238095238095,0.9313955509210984,0.9313955509210984,0.9836309523809523,0.961320385818561,0.961320385818561,645,1.0,0.9508928571428572,0.9627607050572168,0.9627607050572168,0.9642857142857143,0.9706949058693244,0.9706949058693244,0.9866071428571429,0.9789198043558509,0.9789198043558509
pair_7415487b,530,1.0,0.9925595238095238,0.9633170485175202,0.9633170485175202,0.9568452380952381,0.9761146675651391,0.9761146675651391,0.9925595238095238,0.9816178122192273,0.9816178122192273,2129,1.0,0.9925595238095238,0.9834534154197142,0.9834534154197142,0.9895833333333334,0.9888857668478382,0.9888857668478382,0.9940476190476191,0.9909092688273056,0.9909092688273056
pair_7580a01f,19412,1.0,0.9703125,0.9907001790129816,0.9907001790129816,0.9921875,0.9942991126622707,0.9942991126622707,0.9796875,0.995716406089017,0.995716406089017,18614,1.0,0.9940476190476191,0.9917193024195818,0.9917193024195818,0.9553571428571428,0.9948042180233004,0.9948042180233004,1.0,0.9962132477090977,0.9962132477090977
pair_759606e4,21597,1.0,0.9464285714285714,0.9911517693154032,0.9911517693154032,0.9404761904761905,0.9948617064318898,0.9948617064318898,1.0,0.9965583706511266,0.9965583706511266,21597,1.0,0.9464285714285714,0.9911517693154032,0.9911517693154032,0.9404761904761905,0.9948617064318898,0.9948617064318898,1.0,0.9965583706511266,0.9965583706511266
pair_76494dbd,2253,1.0,0.9241071428571428,0.9809050895102828,0.9809050895102828,0.9925595238095238,0.9882722507556062,0.9882722507556062,1.0,0.9923276900640416,0.9923276900640416,2253,1.0,0.9241071428571428,0.9809050895102828,0.9809050895102828,0.9925595238095238,0.9882722507556062,0.9882722507556062,1.0,0.9923276900640416,0.9923276900640416
pair_77658e38,4332,1.0,0.9890625000000001,0.9870271381578949,0.9870271381578949,0.9921875,0.9925168080563251,0.9925168080563251,0.9578125,0.9945243969298246,0.9945243969298246,3653,1.0,0.9255952380952381,0.9866572484455047,0.9866572484455047,0.9508928571428572,0.9910645034088094,0.9910645034088094,0.9598214285714286,0.9929184101781966,0.9929184101781966
pair_78234522,5762,1.0,0.9836309523809524,0.9890996119898844,0.9890996119898844,1.0,0.992538088213418,0.992538088213418,0.9747023809523809,0.9936473157468473,0.9936473157468473,11232,1.0,0.9828125,0.990101384437322,0.990101384437322,0.978125,0.9936469184027779,0.9936469184027779,0.9890625,0.9949508101851852,0.9949508101851852
pair_788625c0,4278,1.0,0.9821428571428572,0.9851367878848594,0.9851367878848594,0.9523809523809523,0.9895648973708232,0.9895648973708232,0.9568452380952381,0.9916638143102028,0.9916638143102028,2948,1.0,0.9578125,0.9832672574626866,0.9832672574626866,0.96875,0.9885780613975577,0.9885780613975577,0.9453125,0.9910484862618725,0.9910484862618725
pair_7a30a024,1359,1.0,0.9300595238095238,0.9844467220295035,0.9844467220295035,0.9895833333333334,0.9895669084410808,0.9895669084410808,0.9925595238095238,0.9922124110865832,0.9922124110865832,1631,1.0,0.9657738095238095,0.9819622054830516,0.9819622054830516,0.9761904761904762,0.987848894922776,0.987848894922776,1.0,0.9924345274590523,0.9924345274590523
pair_7a9abe33,1560,1.0,0.9390624999999999,0.9748327323717948,0.9748327323717948,0.99375,0.9820562900641026,0.9820562900641026,0.9890625,0.9870322516025641,0.9870322516025641,2534,1.0,0.96875,0.9807234703273575,0.9807234703273575,0.9836309523809523,0.988205054121096,0.988205054121096,0.9389880952380952,0.989718988424099,0.989718988424099
pair_7b0b98d6,3991,1.0,0.9613095238095238,0.9873972390259035,0.9873972390259035,0.980654761904762,0.9905259303671357,0.9905259303671357,1.0,0.9935285940986267,0.9935285940986267,6235,1.0,0.9538690476190476,0.9894496792301524,0.9894496792301524,0.9389880952380952,0.9929996276778555,0.9929996276778555,1.0,0.9945817581242601,0.9945817581242601
pair_7b176d5c,3517,1.0,0.9136904761904762,0.9825274686217962,0.9825274686217962,0.9895833333333334,0.9882010168298198,0.9882010168298198,0.9047619047619048,0.9923581210988803,0.9923581210988803,7189,1.0,0.8898809523809524,0.9882113629288133,0.9882113629288133,0.9598214285714286,0.9922999506521206,0.9922999506521206,0.8943452380952381,0.9942498542747187,0.9942498542747187
pair_7cb6be3d,2364,1.0,0.9859375,0.9811138430626057,0.9811138430626057,0.9234374999999999,0.9884378965736041,0.9884378965736041,0.9437500000000001,0.9895284739847716,0.9895284739847716,5345,1.0,0.9449404761904763,0.989013430442336,0.989013430442336,0.9494047619047619,0.9923624103523543,0.9923624103523543,0.9375,0.994634504877723,0.994634504877723
pair_7f6de6ca,1797,1.0,0.9211309523809524,0.9767552402151733,0.9767552402151733,0.9151785714285714,0.9874087434083261,0.9874087434083261,0.9985119047619048,0.9887196253014283,0.9887196253014283,812,1.0,0.953125,0.9636006773399015,0.9636006773399015,0.9859375,0.9770801262315271,0.9770801262315271,1.0,0.9775034636699507,0.9775034636699507
pair_7fda4fb2,3918,1.0,0.9523809523809524,0.9850719511898685,0.9850719511898685,0.9940476190476191,0.9894298901285885,0.9894298901285885,0.9776785714285714,0.9918470004132333,0.9918470004132333,825,1.0,0.9821428571428572,0.9654870129870131,0.9654870129870131,0.9583333333333334,0.9745887445887447,0.9745887445887447,0.9985119047619048,0.9841305916305917,0.9841305916305917
pair_807fa532,10814,1.0,0.9702380952380952,0.9903586180172087,0.9903586180172087,0.9791666666666667,0.9938681779351283,0.9938681779351283,0.9389880952380952,0.995291046879266,0.995291046879266,5525,1.0,0.8943452380952381,0.9891515837104072,0.9891515837104072,0.9851190476190477,0.9924051928463694,0.9924051928463694,0.9776785714285714,0.995043902176255,0.995043902176255
pair_80de1ec1,4507,1.0,0.943452380952381,0.9879476502160659,0.9879476502160659,0.9836309523809523,0.9917862557714454,0.9917862557714454,0.9523809523809523,0.9938250816190686,0.9938250816190686,3404,1.0,0.928125,0.9845843125734429,0.9845843125734429,0.9765625,0.9910518874853113,0.9910518874853113,0.9828125,0.9923417303172737,0.9923417303172737
pair_80fc276c,5723,1.0,0.9657738095238095,0.9873955239093715,0.9873955239093715,0.9553571428571428,0.9921351709476383,0.9921351709476383,1.0,0.9940580198530574,0.9940580198530574,8735,1.0,0.9880952380952381,0.9897634039305476,0.9897634039305476,0.9404761904761905,0.9936101343800258,0.9936101343800258,0.9880952380952381,0.99536569493281,0.99536569493281
